Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000354662018,,,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,10750782205,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Földgáz beszerzés,Árubeszerzés,20000000.0,HUF,09130000-9,09130000-9,HU311,Nem,Nem,Igen,Nem,Igen,,2018-08-20,7.0,Nem,ALTEO Energiakereskedő Zártkörűen Működő Részvénytársaság,"23720448241,HU23720448",HUN_1131_Budapest_Babér Utca 1-5. ,Nem,20000000.0,HUF,20000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,14430/2018,,2018-08-21,Tájékoztató az eljárás eredményéről,-1 days,41222,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,ALTEO Energiakereskedő Zártkörűen Működő Részvénytársaság
EKR000838162019,,,Nemzeti Adó- és Vámhivatal,15789934251,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Gazdasági és pénzügyek,Uniós eljárásrend,Nyílt eljárás,Szabadpiaci földgáz beszerzése 2019-2020. évre,Árubeszerzés,308388761.0,HUF,09123000-7,09123000-7,HU2|HU3|HU1,Nem,Nem,Igen,Nem,Igen,,2019-11-08,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,456549180.0,HUF,308388761.0,HUF,Nem,,,Nem,Nem,Nincs adat,22563/2019,2019/S 228-559124,2019-11-27,Tájékoztató az eljárás eredményéről,-19 days,41272,Nemzeti Adó- és Vámhivatal,NKM Energia Zrt.
EKR000841782019,,,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Magyar Tudományos Akadémia Agrártudományi Kutatóközpont|Magyar Tudományos Akadémia Üdülési Központ|MTA Csillagászati és Földtudományi Kutatóközpont|MTA Kísérleti Orvostudományi Kutatóintézet|Magyar Tudományos Akadémia Ökológiai Kutatóközpont,15318406243|15300519207|15300234241|15300320208|15300526242|15300540219,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgázenergia beszerzése 2019-2020,Árubeszerzés,142585292.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2019-09-23,5.0,Nem,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság,"12898019244,HU 12898019",HUN_1031_Budapest_Szentendrei Út 207-209.,Nem,192237490.0,HUF,142585292.0,HUF,Nem,,,Nem,Nem,Nincs adat,18857/2019,2019/S 191-463962,2019-10-03,Tájékoztató az eljárás eredményéről,-10 days,41359,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Magyar Tudományos Akadémia Agrártudományi Kutatóközpont|Magyar Tudományos Akadémia Üdülési Központ|MTA Csillagászati és Földtudományi Kutatóközpont|MTA Kísérleti Orvostudományi Kutatóintézet|Magyar Tudományos Akadémia Ökológiai Kutatóközpont,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság
EKR000869362019,,,Nemzeti Filmintézet Közhasznú Nonprofit Zártkörűen Működő Részvénytársaság,23376159242,Nem,Nem,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Nyílt eljárás,Földgáz beszerzése 2019,Árubeszerzés,15397587.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2019-09-30,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,15397587.0,HUF,Nem,,,Nem,Nem,Nincs adat,19143/2019,2019/S 211-516186,2019-11-03,Tájékoztató az eljárás eredményéről,-34 days,41449,Magyar Nemzeti Filmalap Közhasznú Nonprofit Zártkörűen működő Részvénytársaság,NKM Energia Zrt.
EKR000360032018,,,Göd Város Önkormányzata,15731106213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Földgáz beszerzés_Göd Város Önkormányzata,Árubeszerzés,50600000.0,HUF,09123000-7,09123000-7,HU12,Nem,Nem,Igen,Nem,Igen,,2018-10-01,5.0,Nem,E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,"25343502244,HU25343502",HUN_1117_Budapest_Infopark Sétány 1. ,Nem,,HUF,50600000.0,HUF,Nem,,,Nem,Nem,Nincs adat,18697/2018,,2018-10-15,Tájékoztató az eljárás eredményéről,-14 days,41557,Göd Város Önkormányzata,E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR000881582019,,,Budapest Főváros III. kerület Óbuda-Békásmegyer Önkormányzat,15735667241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzés 2020. évre,Árubeszerzés,93525000.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2019-10-31,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,93525000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22264/2019,2019/S 228-559086,2019-11-27,Tájékoztató az eljárás eredményéről,-27 days,41628,Budapest Főváros III. kerület Óbuda-Békásmegyer Önkormányzat,NKM Energia Zrt.
EKR000903172019,,,"Szociális és Gyermekvédelmi Főigazgatóság|Csongrád Megyei Területi Gyermekvédelmi Szakszolgálat|Pap Kovách Gábor Református Idősek Otthona|Heves Megyei Aranyhíd Egyesített Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei Gyermekvédelmi Központ|Dél-Borsodi Integrált Szociális Intézmény|Csongrád Megyei Gesztenyeliget Otthon|Vas Megyei Gyermekvédelmi Központ, Általános Iskola és Területi Gyermekvédelmi Szakszolgálat|Bács-Kiskun Megyei ""Platán"" Integrált Szociális Intézmény|Nógrád Megyei Ezüstfenyő Idősek Otthona|EMBERI ERŐFORRÁSOK MINISZTÉRIUMA NAGYKANIZSAI JAVÍTÓINTÉZETE|Ujvári János Református Szeretetotthon|Csongrád Megyei Szivárvány Otthon|Károlyi István Gyermekközpont|Kőér Utógondozó és Gyermekotthoni Központ|Sztehlo Gábor Evangélikus Szeretetszolgálat|Pest Megyei Kőris Egyesített Szociális Intézmény|Fővárosi Gyermekvédelmi Intézmények Üzemetetési Szervezete|Baranya Megyei Dél-Zselic Egyesített Szociális Intézmény|Heves Megyei Harmónia Egyesített Szociális Intézmény|Szegedi Dr. Waltner Károly Otthon|Heves Megyei Fenyőliget Egyesített Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei ""Viktória"" Egyesített Szociális Intézmény|Somogy Megyei Szeretet Szociális Otthon|Jász-Nagykun-Szolnok Megyei ""Angolkert"" Idősek Otthona, Pszichiátriai Betegek Otthona és Rehabilitációs Intézménye|VAS MEGYEI SZAKOSÍTOTT OTTHON|Zala Megyei Gondoskodás Egyesített Szociális Intézmény|Abaúj-Zempléni Integrált Szociális Intézmény|Emberi Erőforrások Minisztériuma Aszódi Javítóintézet, Általános Iskola, Szakiskola, Speciális Szakiskola|Pest Megyei Borostyán Egyesített Szociális Intézmény|Pest Megyei Őszirózsa Egyesített Szociális Intézmény|Vas Megyei Egyesített Szociális Intézmény|Emberi Erőforrások Minisztériuma Rákospalotai Javítóintézet és  Központi Speciális Gyermekotthon|EMMI Speciális Gyermekotthoni Központ, Általános Iskola és Szakiskola|Pest Megyei Viktor Egyesített Szociális Intézmény|Zala Megyei Fagyöngy Egyesített Szociális Intézmény|Bácsborsódi ""Őszi Napfény"" Integrált Szociális Intézmény|Eleki Pszichiátriai Betegek Otthona|""Harmónia"" Integrált Szociális Intézmény|Veszprém Megyei Fogyatékos Személyek, Pszichiátriai és Szenvedélybetegek Integrált Intézménye|Tolna Megyei Integrált Szociális Intézmény|Hajdúsági Szociális Szolgáltató Központ|Fejér Megyei Gesztenyés Egyesített Szociális Intézmény|Fejér Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Győr-Moson-Sopron Megyei Alpokalja Szociális Központ|Vas Megyei Szakosított Szociális Intézmény|Komárom-Esztergom Megyei Integrált Szociális Intézmény|Mozgássérült Emberek Rehabilitációs Központja|Emberi Erőforrások Minisztériuma Debreceni Javítóintézete|Győr-Moson-Sopron Megyei Gondoskodás Szociális Központ|Fejér Megyei Integrált Szociális Intézmény|Debreceni Szociális Szolgáltató Központ|""Gólyafészek Otthon"" Jász-Nagykun-Szolnok Megyei Fogyatékosok Otthona|Fejér Megyei Művelődési Központ|Csongrád Megyei Aranysziget Otthon|Somogy Megyei Gyermekvédelmi Központ, Általános Iskola és Területi Gyermekvédelmi Szakszolgálat|Fővárosi Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Emberi Erőforrások Minisztériuma Budapesti Javítóintézete|Szentgotthárdi Szakosított Otthon|Somogy Megyei II. Rákóczi Ferenc Gyermekotthon|Nógrád Megyei Reménysugár Egyesített Szociális Intézmény|Nógrád Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|""Tóparti Otthon"" Jász-Nagykun-Szolnok Megyei Fogyatékosok Otthona és Rehabilitációs Intézménye|Ipolypart Ápoló Gondozó Otthon és Rehabilitációs Intézet|Somogy Megyei Dr. Takács Imre Szociális Otthon|""Fenyves Otthon"" Jász-Nagykun-Szolnok Megyei Fogyatékosok Otthona|VAKOK ÁLLAMI INTÉZETE|Fővárosi Sztehlo Gábor Gyermekotthon és Fogyatékosokat Befogadó Otthonok|Győr-Moson-Sopron Megyei Dr. Piróth Endre Szociális Központ|Csongrád Megyei Napsugár Otthon|Békés Megyei Körös-menti Szociális Centrum|Zala Megyei Szivárvány Egyesített Szociális Intézmény|Reménysugár Habilitációs Intézet|Heves Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Körösladányi Pszichiátriai Betegek Otthona|Békés Megyei Szociális, Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Komárom-Esztergom Megyei Mentálhigiénés és Rehabilitációs Intézmmény|""Fehér Akác"" Jász-Nagykun-Szolnok Megyei Idősek Otthona|Szabolcs-Szatmár-Bereg Megyei ""Kikelet"" Egyesített Szociális Intézmény|Békés Megyei Hajnal István Szociális Szolgáltató Centrum|Lakos Ádám Evangélikus Szeretetszolgálat|Kéthelyi Értelmi Fogyatékosok Otthona|Bolyai Gyermekotthoni Központ|Dr. Csiba László Integrált Szociális Intézmény|Pest Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Bélapátfalvai Idősek, Fogyatékosok Otthona|""Kastély Otthon"" Jász-Nagykun-Szolnok Megyei Pszichiátriai és Szenvedélybetegek Otthona és Rehabilitációs Intézménye|Bihari Egyesített Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei ""Harmónia"" Egyesített Szociális Intézet|József Attila Gyermekotthoni Központ|Zala Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Észak-Borsodi Integrált Szociális Intézmény|Somogy Megyei Gondviselés Szociális Otthon|Pilisi Gyermekotthon, Óvoda, Általános Iskola, Szakiskola és Készségfejlesztő Iskola|Pest Megyei Zöldliget Egyesített Szociális Intézmény|Bokréta Lakásotthoni, Gyermekotthoni Központ és Általános Iskola|Cseppkő Gyermekotthoni Központ|Borsod-Abaúj-Zemplén Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Bács-Kiskun Megyei ""Bárka"" Integrált Szociális Intézmény|Veszprém Megyei Gyermekvédelmi Központ, Általános Iskola, Szakiskola, Készségfejlesztő Iskola és Területi Gyermekvédelmi Szakszolgálat|Kossuth Lajos Gyermekotthoni Központ és Általános Iskola",15802107241|15355911106|18905137119|15382489210|15442497215|15472119105|15357944206|15420260118|15766696203|15762568212|15840118220|18986783208|15761677206|15308610213|15494360142|19572864141|15395199213|15494353242|15332329202|16748693210|15484086106|16748796110|15402958215|15399605214|15576983216|15420150218|15433499220|15834766205|15308641213|15566795213|15395041113|15420143118|15308665242|15308672211|15395474213|15492904220|15336440203|15342067104|15341671203|15426259219|15768650117|16733565209|15492980207|15360197107|15369691208|15423005118|15388045111|15324047241|15308696209|16714867208|15363750207|16733558209|15576392216|15360355207|15838715106|15761811114|15490311242|15308634141|15492966218|15492887114|15450085112|15452795112|15576464216|15450119212|15399643114|15576433216|15324030242|16927399142|15371393108|15761684206|15343343204|15432821220|15309965243|15761859210|15344502204|15342342204|15387769111|15576457216|15403014215|15343226204|18211779218|15492935214|16927368141|15791234205|15395979242|16748916210|15576471216|16733572209|15402989215|16927928143|15435367120|15837965205|15399636114|15492784113|15391054213|16927423142|15490421141|15473574205|15492973203|15568151119|15490380143,Igen,Nem,U - Egyéb típus:,KL - Szociális védelem,Uniós eljárásrend,Nyílt eljárás,Földgáz energia beszerzése a 2019.-2020. gázévben,Árubeszerzés,2575040961.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2019-10-30,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,2718501059.0,HUF,2575040961.0,HUF,Nem,,-,Nem,Nem,Nincs adat,22049/2019,2019/S 223-546607,2019-11-19,Tájékoztató az eljárás eredményéről,-20 days,41806,"Szociális és Gyermekvédelmi Főigazgatóság|Csongrád Megyei Területi Gyermekvédelmi Szakszolgálat|Pap Kovách Gábor Református Idősek Otthona|Heves Megyei Aranyhíd Egyesített Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei Gyermekvédelmi Központ|Dél-Borsodi Integrált Szociális Intézmény|Csongrád Megyei Gesztenyeliget Otthon|Vas Megyei Gyermekvédelmi Központ, Általános Iskola és Területi Gyermekvédelmi Szakszolgálat|Bács-Kiskun Megyei ""Platán"" Integrált Szociális Intézmény|Nógrád Megyei Ezüstfenyő Idősek Otthona|EMBERI ERŐFORRÁSOK MINISZTÉRIUMA NAGYKANIZSAI JAVÍTÓINTÉZETE|Ujvári János Református Szeretetotthon|Csongrád Megyei Szivárvány Otthon|Károlyi István Gyermekközpont|Kőér Utógondozó és Gyermekotthoni Központ|Sztehlo Gábor Evangélikus Szeretetszolgálat|Pest Megyei Kőris Egyesített Szociális Intézmény|Fővárosi Gyermekvédelmi Intézmények Üzemetetési Szervezete|Baranya Megyei Dél-Zselic Egyesített Szociális Intézmény|Heves Megyei Harmónia Egyesített Szociális Intézmény|Szegedi Dr. Waltner Károly Otthon|Heves Megyei Fenyőliget Egyesített Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei ""Viktória"" Egyesített Szociális Intézmény|Somogy Megyei Szeretet Szociális Otthon|Jász-Nagykun-Szolnok Megyei ""Angolkert"" Idősek Otthona, Pszichiátriai Betegek Otthona és Rehabilitációs Intézménye|VAS MEGYEI SZAKOSÍTOTT OTTHON|Zala Megyei Gondoskodás Egyesített Szociális Intézmény|Abaúj-Zempléni Integrált Szociális Intézmény|Emberi Erőforrások Minisztériuma Aszódi Javítóintézet, Általános Iskola, Szakiskola, Speciális Szakiskola|Pest Megyei Borostyán Egyesített Szociális Intézmény|Pest Megyei Őszirózsa Egyesített Szociális Intézmény|Vas Megyei Egyesített Szociális Intézmény|Emberi Erőforrások Minisztériuma Rákospalotai Javítóintézet és  Központi Speciális Gyermekotthon|EMMI Speciális Gyermekotthoni Központ, Általános Iskola és Szakiskola|Pest Megyei Viktor Egyesített Szociális Intézmény|Zala Megyei Fagyöngy Egyesített Szociális Intézmény|Bácsborsódi ""Őszi Napfény"" Integrált Szociális Intézmény|Eleki Pszichiátriai Betegek Otthona|""Harmónia"" Integrált Szociális Intézmény|Veszprém Megyei Fogyatékos Személyek, Pszichiátriai és Szenvedélybetegek Integrált Intézménye|Tolna Megyei Integrált Szociális Intézmény|Hajdúsági Szociális Szolgáltató Központ|Fejér Megyei Gesztenyés Egyesített Szociális Intézmény|Fejér Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Győr-Moson-Sopron Megyei Alpokalja Szociális Központ|Vas Megyei Szakosított Szociális Intézmény|Komárom-Esztergom Megyei Integrált Szociális Intézmény|Mozgássérült Emberek Rehabilitációs Központja|Emberi Erőforrások Minisztériuma Debreceni Javítóintézete|Győr-Moson-Sopron Megyei Gondoskodás Szociális Központ|Fejér Megyei Integrált Szociális Intézmény|Debreceni Szociális Szolgáltató Központ|""Gólyafészek Otthon"" Jász-Nagykun-Szolnok Megyei Fogyatékosok Otthona|Fejér Megyei Művelődési Központ|Csongrád Megyei Aranysziget Otthon|Somogy Megyei Gyermekvédelmi Központ, Általános Iskola és Területi Gyermekvédelmi Szakszolgálat|Fővárosi Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Emberi Erőforrások Minisztériuma Budapesti Javítóintézete|Szentgotthárdi Szakosított Otthon|Somogy Megyei II. Rákóczi Ferenc Gyermekotthon|Nógrád Megyei Reménysugár Egyesített Szociális Intézmény|Nógrád Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|""Tóparti Otthon"" Jász-Nagykun-Szolnok Megyei Fogyatékosok Otthona és Rehabilitációs Intézménye|Ipolypart Ápoló Gondozó Otthon és Rehabilitációs Intézet|Somogy Megyei Dr. Takács Imre Szociális Otthon|""Fenyves Otthon"" Jász-Nagykun-Szolnok Megyei Fogyatékosok Otthona|VAKOK ÁLLAMI INTÉZETE|Fővárosi Sztehlo Gábor Gyermekotthon és Fogyatékosokat Befogadó Otthonok|Győr-Moson-Sopron Megyei Dr. Piróth Endre Szociális Központ|Csongrád Megyei Napsugár Otthon|Békés Megyei Körös-menti Szociális Centrum|Zala Megyei Szivárvány Egyesített Szociális Intézmény|Reménysugár Habilitációs Intézet|Heves Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Körösladányi Pszichiátriai Betegek Otthona|Békés Megyei Szociális, Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Komárom-Esztergom Megyei Mentálhigiénés és Rehabilitációs Intézmmény|""Fehér Akác"" Jász-Nagykun-Szolnok Megyei Idősek Otthona|Szabolcs-Szatmár-Bereg Megyei ""Kikelet"" Egyesített Szociális Intézmény|Békés Megyei Hajnal István Szociális Szolgáltató Centrum|Lakos Ádám Evangélikus Szeretetszolgálat|Kéthelyi Értelmi Fogyatékosok Otthona|Bolyai Gyermekotthoni Központ|Dr. Csiba László Integrált Szociális Intézmény|Pest Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Bélapátfalvai Idősek, Fogyatékosok Otthona|""Kastély Otthon"" Jász-Nagykun-Szolnok Megyei Pszichiátriai és Szenvedélybetegek Otthona és Rehabilitációs Intézménye|Bihari Egyesített Szociális Intézmény|Szabolcs-Szatmár-Bereg Megyei ""Harmónia"" Egyesített Szociális Intézet|József Attila Gyermekotthoni Központ|Zala Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Észak-Borsodi Integrált Szociális Intézmény|Somogy Megyei Gondviselés Szociális Otthon|Pilisi Gyermekotthon, Óvoda, Általános Iskola, Szakiskola és Készségfejlesztő Iskola|Pest Megyei Zöldliget Egyesített Szociális Intézmény|Bokréta Lakásotthoni, Gyermekotthoni Központ és Általános Iskola|Cseppkő Gyermekotthoni Központ|Borsod-Abaúj-Zemplén Megyei Gyermekvédelmi Központ és Területi Gyermekvédelmi Szakszolgálat|Bács-Kiskun Megyei ""Bárka"" Integrált Szociális Intézmény|Veszprém Megyei Gyermekvédelmi Központ, Általános Iskola, Szakiskola, Készségfejlesztő Iskola és Területi Gyermekvédelmi Szakszolgálat|Kossuth Lajos Gyermekotthoni Központ és Általános Iskola",NKM Energia Zrt.
EKR000906472019,,,Nagykanizsa Megyei Jogú Város Önkormányzata,15734446220,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Földgáz beszerzés 2019,Árubeszerzés,26278241.0,HUF,09000000-3,09000000-3,HU223,Nem,Nem,Igen,Nem,Igen,,2019-09-30,4.0,Nem,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság,"12898019244,HU 12898019",HUN_1031_Budapest_Szentendrei Út 207-209.,Nem,,HUF,26278241.0,HUF,Nem,,,Nem,Nem,Nincs adat,19882/2019,,2019-10-14,Tájékoztató az eljárás eredményéről,-14 days,41829,Nagykanizsa Megyei Jogú Város Önkormányzata,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság
EKR000928832019,,,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,10750782205,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"„Villamos energia beszerzése""",Árubeszerzés,51644744.0,HUF,09310000-5,09310000-5,HU311,Nem,Nem,Igen,Nem,Igen,,2019-09-17,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,51546420.0,HUF,51644744.0,HUF,Nem,,,Nem,Nem,Nincs adat,18170/2019,,2019-09-23,Tájékoztató az eljárás eredményéről,-6 days,41973,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000928382019,,,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,10750782205,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"„Gázenergia beszerzése""",Árubeszerzés,20463397.0,HUF,09123000-7,09123000-7,HU311,Nem,Nem,Igen,Nem,Igen,,2019-09-17,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,18006210.0,HUF,20463397.0,HUF,Nem,,,Nem,Nem,Nincs adat,18168/2019,,2019-09-23,Tájékoztató az eljárás eredményéről,-6 days,41996,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000935302019,,,Országos Mentőszolgálat,15309989241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Elektromos áram beszerzés 2019.,Árubeszerzés,211328000.0,HUF,09310000-5,09310000-5,HU2|HU1|HU3,Nem,Nem,Igen,Nem,Igen,,2019-11-20,2.0,Nem,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság,"12898019244,HU 12898019",HUN_1031_Budapest_Szentendrei Út 207-209.,Nem,247120000.0,HUF,211328000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22771/2019,2019/S 232-568929,2019-12-02,Tájékoztató az eljárás eredményéről,-12 days,42033,Országos Mentőszolgálat,MVM Partner Energiakereskedelmi Zártkörűen Működő Részvénytársaság
EKR000938912019,,,Közép-Pesti Tankerületi Központ,15835255242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Általános felhasználású földgáz energia beszerzése,Árubeszerzés,158225366.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2019-11-01,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,158225366.0,HUF,Nem,,,Nem,Nem,Nincs adat,22059/2019,2019/S 224-549283,2019-11-20,Tájékoztató az eljárás eredményéről,-19 days,42044,Közép-Pesti Tankerületi Központ,NKM Energia Zrt.
EKR000974172019,,,Vígszínház Nonprofit Korlátolt Felelősségű Társaság,23395819241,Nem,Nem,N - Közjogi szervezet,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,földgáz beszerzés,Árubeszerzés,21928194.0,HUF,09123000-7,09123000-7,HU120,Nem,Nem,Igen,Nem,Igen,,2019-09-19,4.0,Nem,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság,"12928130244,HU12928130",HUN_1132_Budapest_Váci út  72-74.,Nem,22000000.0,HUF,21928194.0,HUF,Nem,,,Nem,Nem,Nincs adat,12517/2020,,2020-08-27,Tájékoztató az eljárás eredményéről,-343 days,42223,Vígszínház Nonprofit Korlátolt Felelősségű Társaság,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság
EKR000967152019,,,Siófoki Tankerületi Központ,15835406214,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Siófoki TK - földgáz energia,Árubeszerzés,245324558.0,HUF,09123000-7,09123000-7,HU232,Nem,Nem,Igen,Nem,Igen,,2019-11-05,4.0,Nem,E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,"25343502244,HU25343502",HUN_1117_Budapest_Infopark Sétány 1.,Nem,,HUF,245324558.0,HUF,Nem,,,Nem,Nem,Nincs adat,21683/2019,2019/S 217-532387,2019-11-11,Tájékoztató az eljárás eredményéről,-6 days,42253,Siófoki Tankerületi Központ,E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság
