Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR001131402020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Orosházi Spartacus Birkózó Klub edzőcsarnok építés,Építési beruházás,274569400.0,HUF,45000000-7,45000000-7,HU332,Igen,Nem,Igen,Nem,Igen,,2021-03-04,4.0,Nem,VENTUS ÉPÍTŐ Korlátolt Felelősségű Társaság,"25479588242,HUOCCSZ.01-09-277562",HUN_1141_Budapest_Egressy Út 113/JK. B. ép. 6. em. 1.,Igen,,HUF,274569400.0,HUF,Igen, ENERGO RAPID BT(25479588242), M1)2 MV-ÉG és M1)3 MV-ÉV szakember ENERGO RAPID BT (25479588242),Nem,Nem,Nincs adat,4167/2021,,2021-03-10,Tájékoztató az eljárás eredményéről,-6 days,55077,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",VENTUS ÉPÍTŐ Korlátolt Felelősségű Társaság
EKR001136832020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,NFI fóti telephelyének fejlesztése,Építési beruházás,29942049528.0,HUF,45000000-7,45453100-8|45000000-7|45212300-9|45210000-2|71220000-6,HU120,Igen,Nem,Igen,Nem,Igen,,2021-08-06,3.0,Igen,Market Építő Zártkörűen Működő Részvénytársaság|FEJÉR-B.Á.L. Építő és Szolgáltató Zártkörűen Működő Részvénytársaság,"14776355244,HU14776355|25308673207,HU25308673.",HUN_1037_Budapest_Bojtár Utca 51.|HUN_8086_Felcsút_Fő utca  217,Nem|Nem,,HUF,29942049528.0,HUF,Igen,Duna Aszfalt Zrt. (28733232-4-03); Vilati Szerelő Zrt. (25440661-2-41); Lean Tech Kft. (23746820-2-41),Felhívás III.1.3. M1)2. pontja: Duna Aszfalt Zrt. (28733232-4-03); felhívás III.1.3. M2)3. pontja: Vilati Szerelő Zrt. (25440661-2-41); felhívás III.1.3. M2)4. pontja: Lean Tech Kft. (23746820-2-41),Nem,Nem,Nincs adat,15617/2021,2021/S 158-417387,2021-08-17,Tájékoztató az eljárás eredményéről,-11 days,55108,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Market Építő Zártkörűen Működő Részvénytársaság|FEJÉR-B.Á.L. Építő és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR001145812020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,50-es villamos vonal vágánykapcsolat felújítása,Építési beruházás,264818714.0,HUF,45234126-5,45234126-5,HU11,Igen,Nem,Igen,Nem,Igen,,2021-05-11,8.0,Nem,Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság,"13961149244,HU13961149",HUN_1113_Budapest_Bocskai Út 73.,Nem,530400000.0,HUF,264818714.0,HUF,Nem,jelenleg nem ismert,-,Nem,Nem,Nincs adat,9077/2021,2021/S 098-259113,2021-05-24,Tájékoztató az eljárás eredményéről,-13 days,55151,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság
EKR001205862020,,,Győr Megyei Jogú Város Önkormányzata,15735595208,Nem,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás, Városháza energetikai korszerűsítése 3.,Építési beruházás,206622442.0,HUF,45000000-7,45000000-7|45453100-8,HU221,Igen,Nem,Igen,Igen,Igen,,2021-05-25,3.0,Igen,"Fodor Építőipari, Kereskedelmi és Szolgáltató Kft.|Euro Generál Zrt.","11469957241,HU11469957|22927800208,HU22927800",HUN_1053_Budapest_Magyar Utca 36.|HUN_9026_Győr_Vízmű  U.  2.,Igen|Igen,224776136.0,HUF,206622442.0,HUF,Igen,Gervi Műszaki Tanácsadó Kft. 25279261-2-13; ARTÁRIUM STUDIÓ Kft. 23747209-2-13; WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság 11469830-2-44,"Gervi Műszaki Tanácsadó Kft. 25279261-2-13 --- III.1.3) M.2.; WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság 11469830-2-44 --- III.1.3)M.1., III.1.2) P.2.",Nem,Nem,Nincs adat,9983/2021,2021/S 108-283722,2021-06-07,Tájékoztató az eljárás eredményéről,-13 days,55267,Győr Megyei Jogú Város Önkormányzata,"Fodor Építőipari, Kereskedelmi és Szolgáltató Kft.|Euro Generál Zrt."
EKR001154412020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Zircen,Építési beruházás,911919154.0,HUF,45000000-7,71320000-7|45212200-8|45000000-7|45231300-8|45232100-3|45231220-3|45231400-9,HU213,Igen,Nem,Igen,Nem,Igen,,2021-06-03,3.0,Nem,SZ-L BAU Építőipari és Kereskedelmi Kft.,"12656189219,HU12656189",HUN_8300_Tapolca_Gyulakeszi Út 8.,Igen,,HUF,911919154.0,HUF,Igen,"Simix Bau Kft. (14215214-2-42); Madler Zsolt egyéni vállalkozó (61667112240); Fada Bau Art Építőipari, Kereskedelmi és Szolgáltató Kft. (26329369-2-19); BAU ACTOR Építőipari bonyolító, Kereskedelmi és Szolgáltató Kft. (12818282-2-19)","Simix Bau Kft. (M2)2); Madler Zsolt egyéni vállalkozó (M2)3); Fada Bau Art Építőipari, Kereskedelmi és Szolgáltató Kft. (M2)4); BAU ACTOR Építőipari bonyolító, Kereskedelmi és Szolgáltató Kft. (M2)5)",Nem,Nem,Nincs adat,11034/2021,,2021-06-15,Tájékoztató az eljárás eredményéről,-12 days,55327,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","""SZ-L"" BAU Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR001225882020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tanuszoda kivitelezése Vecsésen,Építési beruházás,1088810530.0,HUF,45000000-7,71320000-7|45231220-3|45231300-8|45232100-3|45231400-9|45212200-8|45000000-7,HU120,Igen,Nem,Igen,Nem,Igen,,2021-07-22,6.0,Nem,"PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság",11788821207,HUN_8000_Székesfehérvár_Palotai Utca 4. manzárd,Igen,,HUF,1088810530.0,HUF,Igen,Bognár József ev. (72001774227); Szentpétery Zoltán ev. (46068004127); Fogarasi Balázs ev. (67681758-1-42); Pulai Építész Iroda Kft. (13509420-2-20); Kardos Uszoda- és Víztechnika Kft. (11904568-2-03),Bognár József ev. (72001774227)-M2.2; Szentpétery Zoltán ev. (46068004127)-M2.3; Fogarasi Balázs ev. (67681758-1-42)-M2.1; Pulai Építész Iroda Kft. (13509420-2-20)-M2.4 és M4; Kardos Uszoda- és Víztechnika Kft. (11904568-2-03)-M1)b,Nem,Nem,Nincs adat,16636/2021,,2021-08-31,Tájékoztató az eljárás eredményéről,-40 days,55441,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR001247622020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kézilabda munkacsarnok kivitelezése Komlón,Építési beruházás,1020512187.0,HUF,45000000-7,45212200-8|45000000-7|45232100-3|45231400-9|45231220-3|45231300-8,HU231,Igen,Nem,Igen,Nem,Igen,,2021-08-27,3.0,Nem,"PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság",11788821207,HUN_8000_Székesfehérvár_Palotai Utca 4. manzárd,Igen,,HUF,1020512187.0,HUF,Igen,"Fogarasi Balázs e.v. (67681758-1-42); Bognár József e.v. (72001774227), Szentpétery Zoltán e.v. (46068004127)","Fogarasi Balázs e.v. (67681758-1-42) - M2)1, Bognár József e.v. (72001774227) - Szentpétery Zoltán e.v. (46068004127) - M2)3",Nem,Nem,Nincs adat,17043/2021,,2021-09-02,Tájékoztató az eljárás eredményéről,-6 days,55487,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR001249752020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Debreceni Német Ált. Iskola épületének felújítása,Építési beruházás,922710600.0,HUF,45000000-7,45214200-2,HU321,Igen,Nem,Igen,Nem,Igen,,2021-06-14,3.0,Nem,Mester -Építő Kft.,"13707824241,HU13707824",HUN_1042_Budapest_Munkásotthon Utca 46.,Igen,,HUF,922710600.0,HUF,Igen,nem ismert,-,Nem,Nem,Nincs adat,13944/2021,,2021-07-22,Tájékoztató az eljárás eredményéről,-38 days,55493,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Mester -Építő Kft.
EKR001184822020,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Varázserdő projekt kivitelezésének II. üteme ,Építési beruházás,579796014.0,HUF,45200000-9,45316100-6|45213316-1|77300000-3|45233161-5|45233200-1,HU321,Igen,Nem,Igen,Nem,Igen,,2021-03-12,2.0,Igen,Hunép Építőipari Zártkörűen Működő Részvénytársaság|TÁRS-95 Acélszerkezet és Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság,"12656770209,HU12656770|12461866209,HU12461866",HUN_4025_Debrecen_Simonffy Utca 34-36. 8768/1|HUN_4030_Debrecen_Diószegi Utca 32-34.,Nem|Igen,,HUF,579796014.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismertek. ,,Nem,Nem,Nincs adat,4835/2021,2021/S 060-148504,2021-03-25,Tájékoztató az eljárás eredményéről,-13 days,55604,Debrecen Megyei Jogú Város Önkormányzata,Hunép Építőipari Zártkörűen Működő Részvénytársaság|TÁRS-95 Acélszerkezet és Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság
EKR001226982020,,,Miskolc Megyei Jogú Város Önkormányzata,15735605205,Nem,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Miskolc, Dózsa Gy.u. Óvoda fejlesztése és bővítése",Építési beruházás,107739050.0,HUF,45000000-7,45262690-4,HU311,Igen,Nem,Igen,Igen,Igen,,2021-07-09,10.0,Nem,Smaragd-M Kertészeti és Kereskedelmi Kft.,11583853205,HUN_3528_Miskolc_Bornemissza Utca 41,Igen,,HUF,107739050.0,HUF,Igen,Forrai Róbert E.V. 3528 Miskolc Kisfaludy K. utca 28.; Tóth Gyula E.V. 3434 Mályi Katona J. utca 31.,,Nem,Nem,Nincs adat,13649/2021,2021/S 141-372048,2021-07-25,Tájékoztató az eljárás eredményéről,-16 days,55920,Miskolc Megyei Jogú Város Önkormányzata,Smaragd-M Kertészeti és Kereskedelmi Kft.
EKR001314832020,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Margitsziget Palackozó tűzjelző rendszer kiépítése,Építési beruházás,6998875.0,HUF,45343200-5,45343200-5,HU110,Igen,Nem,Igen,Nem,Igen,,2021-04-28,1.0,Nem,CRITERION Biztonságtechnikai Zártkörűen működő Részvénytársaság.,10506686441,HUN_1033_Budapest_Harrer Pál  Utca 3-5.,Nem,7256560.0,HUF,6998875.0,HUF,Nem,,,Nem,Nem,Nincs adat,8228/2021,,2021-05-16,Tájékoztató az eljárás eredményéről,-18 days,56022,Budapest Főváros Vagyonkezelő Központ Zrt.,CRITERION Biztonságtechnikai Zártkörűen működő Részvénytársaság.
EKR001323502020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Esztergomi BSE meglévő épületrész átépítése,Építési beruházás,182854770.0,HUF,45000000-7,45000000-7,HU212,Igen,Nem,Igen,Nem,Igen,,2021-03-30,4.0,Nem,OJRÓ 2007. Korlátolt Felelősségű Társaság,"25582862242,HUOCCSZ.01-09-283528",HUN_1165_Budapest_Zselic Utca 55.,Igen,,HUF,182854770.0,HUF,Igen,"ENERGO RAPID Épületgépészeti és Számítástechnikai Szolgáltató Betéti Társaság, Adószáma: 22178934-2-13","ENERGO RAPID Épületgépészeti és Számítástechnikai Szolgáltató Betéti Társaság, Adószáma: 22178934-2-13, alkalmassági követelmény: Felhívás III.1.3) pont: Műszaki, illetve szakmai alkalmasság M1)2 MV-ÉG és M1)3 MV-ÉV",Nem,Nem,Nincs adat,5742/2021,,2021-04-06,Tájékoztató az eljárás eredményéről,-7 days,56060,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",OJRÓ 2007. Korlátolt Felelősségű Társaság
EKR001332412020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M4-Monori Autópálya Mérnökség és Rendőrség kiv.,Építési beruházás,6749400000.0,HUF,45000000-7,71240000-2|45315100-9|45216110-8|45213200-5|45223300-9|45213252-4|09331000-8|45233120-6|45000000-7,HU120,Igen,Nem,Igen,Nem,Igen,,2021-07-29,3.0,Nem,Horváth Építőmester Építőipari Zártkörűen Működő Részvénytársaság,"23037108203,HU23037108,03-10-100434",HUN_6000_Kecskemét_Csongrádi Utca 6.,Igen,5642637941.0,HUF,6749400000.0,HUF,Igen,Emán-Komfort Kft. (11574343-2-03); Kovács Tamás e. v. (74694642-2-23),Emán-Komfort Kft. (11574343-2-03) AF III.1.3) M/2.2. pont ; Kovács Tamás e. v. (74694642-2-23) AF III.1.3) M/2.3. pont,Nem,Nem,Nincs adat,14816/2021,2021/S 152-403763,2021-08-09,Tájékoztató az eljárás eredményéről,-11 days,56094,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Horváth Építőmester Építőipari Zártkörűen Működő Részvénytársaság
EKR001244492020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,71.sz.főút-73162 ök.út(Rezi út)csomópont átépítése,Építési beruházás,339927230.0,HUF,45233120-6,45233128-2|45233120-6|45233162-2|45247112-8,HU223,Igen,Nem,Igen,Nem,Igen,,2021-03-25,4.0,Nem,Horváth-Ép Közmű- Út- és Mélyépítő Kft.,"10496934220,HU10496934",HUN_8360_Keszthely_Sömögyei Út 1,Igen,312838318.0,HUF,339927230.0,HUF,Igen,,,Nem,Nem,Nincs adat,5390/2021,,2021-03-30,Tájékoztató az eljárás eredményéről,-5 days,56124,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Horváth-Ép Közmű- Út- és Mélyépítő Kft.
EKR001345582020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Arany János Gimnázium uszodai öltöző felújítás,Építési beruházás,55666000.0,HUF,45000000-7,71220000-6|45000000-7,HU323,Igen,Nem,Igen,Nem,Igen,,2021-03-09,4.0,Nem,"ANDRAME-BAU Építőipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","23134494242,HUOCCSZ.01-09-954581",HUN_1015_Budapest_Donáti Utca 44. I/7.,Igen,,HUF,55666000.0,HUF,Igen,Bacsaterv Kft. (25303616-2-15),"III.1.1) SZ2), III.1.3) M1)2: Bacsaterv Kft. (25303616-2-15)",Nem,Nem,Nincs adat,4378/2021,,2021-03-15,Tájékoztató az eljárás eredményéről,-6 days,56260,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","ANDRAME-BAU Építőipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság"
EKR001351332020,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Jelzőtáblák és forgalomtechn. eszközök kiépítése,Építési beruházás,144000000.0,HUF,45233290-8,45233140-2,HU321,Igen,Nem,Igen,Nem,Igen,,2021-02-02,2.0,Nem,"""FULL-DOMINO"" Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","14755796209,HU14755796",HUN_4031_Debrecen_Földi János Utca 16/A,Igen,144000000.0,HUF,144000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,2091/2021,,2021-02-04,Tájékoztató az eljárás eredményéről,-2 days,56282,Debrecen Megyei Jogú Város Önkormányzata,"""FULL-DOMINO"" Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság"
EKR001306402020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"PTE Reprodukciós Kp., Családbarát Szülészet felúj.",Építési beruházás,1548669565.0,HUF,45000000-7,45000000-7,HU231,Igen,Nem,Igen,Nem,Igen,,2022-01-07,2.0,Nem,ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,"10738885220,HU10738885",HUN_8900_Zalaegerszeg_Millennium Köz 1.,Nem,,HUF,1548669565.0,HUF,Igen,"Zala-Elektro Kft., 11993025-2-20. ",,Nem,Nem,Nincs adat,0751/2022,,2022-01-16,Tájékoztató az eljárás eredményéről,-9 days,56405,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság
EKR001317442020,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Bécsi 343. transzform. áthelyezése (megismételt),Építési beruházás,32892689.0,HUF,45310000-3,45310000-3,HU110,Igen,Nem,Igen,Nem,Igen,,2021-03-26,2.0,Nem,"ÉSZAK-BUDAI Tervező, Szerelő és Szolgáltató Zártkörűen Működő Részvénytársaság","14498866241,HU14498866",HUN_1037_Budapest_Kunigunda Útja 76.,Igen,29566149.0,HUF,32892689.0,HUF,Nem,,,Nem,Nem,Nincs adat,5553/2021,,2021-03-31,Tájékoztató az eljárás eredményéről,-5 days,56462,Budapest Főváros Vagyonkezelő Központ Zrt.,"ÉSZAK-BUDAI Tervező, Szerelő és Szolgáltató Zártkörűen Működő Részvénytársaság"
EKR001341492020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kézilabda munkacsarnok kivitelezése Csongrádon,Építési beruházás,1142746838.0,HUF,45000000-7,45231300-8|45231400-9|45232100-3|45231220-3|45212200-8|45000000-7,HU333,Igen,Nem,Igen,Nem,Igen,,2021-12-01,6.0,Nem,"Bodrogi Bau Kivitelező, Tervező, Kereskedő és Szolgáltató Kft.","11392668206,HU11392668",HUN_6800_Hódmezővásárhely_Mátyás Utca 38.,Igen,,HUF,1142746838.0,HUF,Igen,KATTILA Bt. (20237828-2-06); INNOVILL Kft. (10544934-2-06); B Build & Trade Kft. (23927164-2-42); PARADISO '98 Kft. (13446031-2-16); MAROSSY-VILL Kft. (14346855-2-06),KATTILA Bt. (20237828-2-06)-M2)2 ; INNOVILL Kft. (10544934-2-06)-M2)3; B Build & Trade Kft. (23927164-2-42)-M1)1; PARADISO '98 Kft. (13446031-2-16)-M1)2; MAROSSY-VILL Kft. (14346855-2-06)-M1)3,Nem,Nem,Nincs adat,24434/2021,,2021-12-07,Tájékoztató az eljárás eredményéről,-6 days,56542,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","Bodrogi Bau Kivitelező, Tervező, Kereskedő és Szolgáltató Korlátolt Felelősségű Társaság"
EKR001346202020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kézilabda munkacsarnok kivitelezése Demecseren,Építési beruházás,1096817700.0,HUF,45000000-7,45000000-7|45231220-3|45232100-3|45231300-8|45231400-9,HU323,Igen,Nem,Igen,Nem,Igen,,2021-10-11,6.0,Nem,KERMI-SZOLG Kft,26161136215,HUN_4400_Nyíregyháza_Arany János  Utca 7. 1. em. 113.,Igen,,HUF,1096817700.0,HUF,Igen,"Nyír-Energia Kft. (11757775-2-15), Euro-Madura Kft. (13528908-2-15)",Nyír-Energia Kft. (11757775-2-15): felhívás III.1.3) M2)3 Felelős műszaki vezető MV-ÉV; Euro-Madura Kft. (13528908-2-15): felhívás III.1.3) M2)2 Felelős műszaki vezető MV-ÉG,Nem,Nem,Nincs adat,25443/2021,,2021-12-26,Tájékoztató az eljárás eredményéről,-76 days,56549,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",KERMI-SZOLG Kft
EKR001346372020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kézilabda munkacsarnok kivitelezése Nagyhalászon,Építési beruházás,1178109559.0,HUF,45000000-7,45231400-9|45231220-3|45231300-8|45232100-3|45000000-7|45212200-8,HU323,Igen,Nem,Igen,Nem,Igen,,2021-10-29,8.0,Igen,Debreceni Mélyépítő Holding Fővállalkozó és Tanácsadó Korlátolt Felelősségű Társaság|KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,"12110508209,HU12110508|11876566215,HU11876566",HUN_4029_Debrecen_Dobozi  Utca 17.|HUN_4400_Nyíregyháza_Vécsey Utca 21.,Igen|Igen,,HUF,1178109559.0,HUF,Igen,"Real-Dat Kft. (4400 Nyíregyháza, Fészek u. 162., adószám: 12460748-2-15.), ZÁÉV Zrt. (8900 Zalaegerszeg, Millenium köz 1., adósz: 10738885-2-20.)","Real-Dat Kft. (adószám: 12460748-2-15.) III.1.3)M2)3, ZÁÉV Zrt. (adószám: 10738885-2-20.) III.1.3)M1)2 és M1)3",Nem,Nem,Nincs adat,21837/2021,,2021-11-25,Tájékoztató az eljárás eredményéről,-27 days,56550,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Debreceni Mélyépítő Holding Fővállalkozó és Tanácsadó Korlátolt Felelősségű Társaság|KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság
