Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000928832019,,,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,10750782205,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"„Villamos energia beszerzése""",Árubeszerzés,51644744.0,HUF,09310000-5,09310000-5,HU311,Nem,Nem,Igen,Nem,Igen,,2019-09-17,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,51546420.0,HUF,51644744.0,HUF,Nem,,,Nem,Nem,Nincs adat,18170/2019,,2019-09-23,Tájékoztató az eljárás eredményéről,-6 days,41973,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000928382019,,,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,10750782205,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"„Gázenergia beszerzése""",Árubeszerzés,20463397.0,HUF,09123000-7,09123000-7,HU311,Nem,Nem,Igen,Nem,Igen,,2019-09-17,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,18006210.0,HUF,20463397.0,HUF,Nem,,,Nem,Nem,Nincs adat,18168/2019,,2019-09-23,Tájékoztató az eljárás eredményéről,-6 days,41996,Mezőkövesdi Városgazdálkodási Nonprofit Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000938912019,,,Közép-Pesti Tankerületi Központ,15835255242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Általános felhasználású földgáz energia beszerzése,Árubeszerzés,158225366.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2019-11-01,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,158225366.0,HUF,Nem,,,Nem,Nem,Nincs adat,22059/2019,2019/S 224-549283,2019-11-20,Tájékoztató az eljárás eredményéről,-19 days,42044,Közép-Pesti Tankerületi Központ,NKM Energia Zrt.
EKR001002892019,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,"Ragasztott, szigetelt sínillesztés beszerzése",Árubeszerzés,784000000.0,HUF,34941200-7,34941200-7,HU1,Nem,Nem,Igen,Nem,Igen,,2021-01-08,2.0,Nem,VAMAV Vasúti Berendezések Korlátolt Felelősségű Társaság,"10655436210,HU10655436",HUN_3200_Gyöngyös_Gyártelep Utca 1,Nem,784000000.0,HUF,784000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,0698/2021,2021/S 015-034484,2021-01-21,Tájékoztató az eljárás eredményéről,-13 days,42454,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,VAMAV Vasúti Berendezések Korlátolt Felelősségű Társaság
EKR001009732019,,,Készenléti Rendőrség,15720199251,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Közrend és biztonság,Uniós eljárásrend,Nyílt eljárás,JET A1 gázturbinás légijármű üzemanyag beszerzése,Árubeszerzés,400000000.0,HUF,09131000-6,09131000-6,HU11|HU232|HU331,Nem,Nem,Igen,Nem,Igen,,2019-11-22,1.0,Nem,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság,"10625790444,HU 17781774",HUN_1117_Budapest_Október huszonharmadika  Utca 18,Nem,399960000.0,HUF,400000000.0,HUF,Igen,,,Nem,Nem,Nincs adat,23442/2019,2019/S 244-599981,2019-12-18,Tájékoztató az eljárás eredményéről,-26 days,42522,Készenléti Rendőrség,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság
EKR001038282019,,,Fővárosi Önkormányzat Csarnok és Piac Igazgatósága,15490270243,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,„Villamos energia beszerzése 2019-2021.”,Árubeszerzés,642028800.0,HUF,09310000-5,09310000-5,HU110,Igen,Nem,Igen,Nem,Igen,,2019-11-13,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,642028800.0,HUF,Igen,Az összegezés megküldésének időpontjában még nem ismert,,Nem,Nem,Nincs adat,22744/2019,2019/S 229-561785,2019-11-28,Tájékoztató az eljárás eredményéről,-15 days,42651,Fővárosi Önkormányzat Csarnok és Piac Igazgatósága,NKM Energia Zrt.
EKR001047402019,,,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,Nem,Nem,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Kitöréselhárítási szolgáltatás 3 évre-2019,Szolgáltatás megrendelés,300000000.0,HUF,76000000-3,76450000-2|76110000-7|76000000-3,HU,Igen,Nem,Igen,Nem,Igen,,2020-01-08,1.0,Nem,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság,"10625790444,HU 17781774",HUN_1117_Budapest_Október huszonharmadika  Utca 18,Nem,300000000.0,HUF,300000000.0,HUF,Nem,,A MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság az alkalmasság igazolásához nem támaszkodik kapacitást biztosító szervezetek erőforrásaira.,Nem,Nem,Nincs adat,0534/2020,2020/S 015-032280,2020-01-21,Tájékoztató az eljárás eredményéről,-13 days,42689,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság
EKR001057102019,,,Gránit Gyógyfürdő Zártkörűen Működő Részvénytársaság,11341019220,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Földgáz energia közbeszerzése 24 hónap időtartamra,Árubeszerzés,56414274.0,HUF,09123000-7,09123000-7,HU223,Nem,Nem,Igen,Nem,Igen,,2019-10-01,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,55550191.0,HUF,56414274.0,HUF,Nem,,,Nem,Nem,Nincs adat,20302/2019,,2019-10-28,Tájékoztató az eljárás eredményéről,-27 days,42769,"Zalakarosi Családi-, Élmény- és Gyógyfürdő Zrt.",NKM Energia Zrt.
EKR001110902019,,,Budapesti Gépészeti Szakképzési Centrum,15831866241,Nem,Nem,N - Regionális/helyi szintű,KL - Gazdasági és pénzügyek,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Földgáz beszerzése a BGSZC Kossuth Lajos Szakgimná,Árubeszerzés,16193170.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2019-12-20,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,16193170.0,HUF,Nem,,,Nem,Nem,Nincs adat,25212/2019,,2020-01-14,Tájékoztató az eljárás eredményéről,-25 days,43249,Budapesti Gépészeti Szakkpzési Centrum,NKM Energia Zrt.
EKR001139202019,,,ÉMI Építésügyi Minőségellenőrző Innovációs Nonprofit Kft.,20783185213,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Földgáz energia beszerzése - 2019,Árubeszerzés,19454664.0,HUF,09123000-7,09123000-7,HU12,Nem,Nem,Igen,Nem,Igen,,2019-10-31,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,36000000.0,HUF,19454664.0,HUF,Nem,,,Nem,Nem,Nincs adat,22046/2019,,2019-11-13,Tájékoztató az eljárás eredményéről,-13 days,43484,ÉMI Építésügyi Minőségellenőrző Innovációs Nonprofit Kft.,NKM Energia Zrt.
EKR001143472019,2,Kardoskúti FGT laborvizsgálatok 3 évre-2019,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,Nem,Nem,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Laborvizsgálati tevékenység ellátása 3 évre-2019,Szolgáltatás megrendelés,160000000.0,HUF,71900000-7,71900000-7,HU332,Nem,Nem,Igen,Nem,Igen,,2019-12-20,1.0,Nem,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság,"10625790444,HU 17781774",HUN_1117_Budapest_Október huszonharmadika  Utca 18,Nem,40000000.0,HUF,40000000.0,HUF,Nem,,A MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság az alkalmasság igazolásához nem támaszkodik kapacitást biztosító szervezetek erőforrásaira.,Nem,Nem,Nincs adat,25388/2019,2020/S 009-018275,2020-01-14,Tájékoztató az eljárás eredményéről,-25 days,43500,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság
EKR001143472019,3,Pusztaedericsi FGT laborvizsgálatok 3 évre-2019,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,Nem,Nem,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Laborvizsgálati tevékenység ellátása 3 évre-2019,Szolgáltatás megrendelés,160000000.0,HUF,71900000-7,71900000-7,HU223,Nem,Nem,Igen,Nem,Igen,,2019-12-20,1.0,Nem,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság,"10625790444,HU 17781774",HUN_1117_Budapest_Október huszonharmadika  Utca 18,Nem,40000000.0,HUF,40000000.0,HUF,Nem,,A MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság az alkalmasság igazolásához nem támaszkodik kapacitást biztosító szervezetek erőforrásaira.,Nem,Nem,Nincs adat,25388/2019,2020/S 009-018275,2020-01-14,Tájékoztató az eljárás eredményéről,-25 days,43501,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság
EKR001143472019,4,Zsanai FGT laborvizsgálatok 3 évre-2019,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,Nem,Nem,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Laborvizsgálati tevékenység ellátása 3 évre-2019,Szolgáltatás megrendelés,160000000.0,HUF,71900000-7,71900000-7,HU331,Nem,Nem,Igen,Nem,Igen,,2019-12-20,1.0,Nem,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság,"10625790444,HU 17781774",HUN_1117_Budapest_Október huszonharmadika  Utca 18,Nem,40000000.0,HUF,40000000.0,HUF,Nem,,A MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság az alkalmasság igazolásához nem támaszkodik kapacitást biztosító szervezetek erőforrásaira.,Nem,Nem,Nincs adat,25388/2019,2020/S 009-018275,2020-01-14,Tájékoztató az eljárás eredményéről,-25 days,43502,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság
EKR001267332019,,,Fővárosi Önkormányzat Kamaraerdei Úti Idősek Otthona,15490531243,Nem,Nem,N - Regionális/helyi szintű,KL - Szociális védelem,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,FÖIO Kamaraerdő - földgáz,Árubeszerzés,34476000.0,HUF,09123000-7,09123000-7,HU11,Nem,Nem,Igen,Nem,Igen,,2019-11-21,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,34476000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22891/2019,,2019-11-27,Tájékoztató az eljárás eredményéről,-6 days,44318,Fővárosi Önkormányzat Kamaraerdei Úti Idősek Otthona,NKM Energia Zrt.
EKR001273872019,,,Budapest Főváros XVII. kerület Rákosmente Önkormányzata,15735801242,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,„Földgáz energia beszerzése – 2019”,Árubeszerzés,55910262.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2019-11-29,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,60000000.0,HUF,55910262.0,HUF,Nem,,-,Nem,Nem,Nincs adat,23310/2019,,2019-12-03,Tájékoztató az eljárás eredményéről,-4 days,44339,Budapest Főváros XVII. kerület Rákosmente Önkormányzata,NKM Energia Zrt.
EKR001325702019,,,Budafok-Tétény Budapest XXII. Kerület Önkormányzata,15735856243,Nem,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Budafok-Tétény - villamos energia,Árubeszerzés,136461233.0,HUF,09310000-5,09310000-5,HU120,Nem,Nem,Igen,Nem,Igen,,2019-12-23,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,136461233.0,HUF,Nem,,,Nem,Nem,Nincs adat,0307/2020,2020/S 014-027949,2020-01-21,Tájékoztató az eljárás eredményéről,-29 days,44808,Budafok-Tétény Budapest XXII. Kerület Önkormányzata,NKM Energia Zrt.
EKR001380192019,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Konferencia a Keresztényüldözésről a ME részére,Szolgáltatás megrendelés,125000000.0,HUF,79950000-8,79950000-8|79960000-1|79710000-4|79821000-5|79822500-7|55300000-3|51000000-9|55000000-0|92100000-2|92370000-5|79416000-3|45237000-7|45451000-3,HU,Nem,Nem,Igen,Nem,Igen,,2019-09-17,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,125000000.0,HUF,125000000.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-43); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-43); VALTON-SEC Kft. (adószám: 10977956-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),"Lounge Design Kft. (adószám: 22715544-2-43) M/1 b); Moonlight Event Kft. (adószám: 23444030-2-41) M1/ a) 1., 4. bek, M/2 a); New Land Media Kft. (adószám: 24670827-2-43) M/1 a) 1.bek, M/1 b), M/2 b); VALTON-SEC Kft. (adószám: 10977956-2-43) M/1 a) 2.bek, ",Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,45170,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR001398692019,,,Budapest Főváros XXI. Kerület Csepeli Polgármesteri Hivatal|Csepeli Városkép Korlátolt Felelősségű Társaság|Budapest XXI. Kerület Csepel Önkormányzata Csepeli Csodakút Egyesített Óvoda|Budapest XXI. Kerület Csepel Önkormányzata Humán Szolgáltatások Igazgatósága|Csepeli Városgazda Közhasznú Nonprofit Zrt.|Budapest XXI. kerület Csepel Önkormányzata Közterület-felügyelete,15521000243|10949810243|16916485243|16928118243|14010411243|15806833143,Igen,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,XXI. Kerület Csepel - villamos energia,Árubeszerzés,167060523.0,HUF,09310000-5,09310000-5,HUZZ,Nem,Nem,Igen,Nem,Igen,,2020-01-21,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,167060523.0,HUF,Nem,,,Nem,Nem,Nincs adat,2193/2020,2020/S 029-066826,2020-02-11,Tájékoztató az eljárás eredményéről,-21 days,45314,Budapest Főváros XXI. Kerület Csepeli Polgármesteri Hivatal|Csepeli Városkép Korlátolt Felelősségű Társaság|Budapest XXI. Kerület Csepel Önkormányzata Csepeli Csodakút Egyesített Óvoda|Budapest XXI. Kerület Csepel Önkormányzata Humán Szolgáltatások Igazgatósága|Csepeli Városgazda Közhasznú Nonprofit Zrt.|Budapest XXI. kerület Csepel Önkormányzata Közterület-felügyelete,NKM Energia Zrt.
EKR001428162019,,,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,12543317244,Nem,Nem,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Vízlikvidálási szolgáltatás-2019 ,Szolgáltatás megrendelés,194229960.0,HUF,76100000-4,90733900-3|90513700-3|90513900-5|76110000-7|76100000-4,HU,Nem,Nem,Igen,Nem,Igen,,2020-12-31,1.0,Nem,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság,"10625790444,HU 17781774",HUN_1117_Budapest_Október huszonharmadika  Utca 18,Nem,100000000.0,HUF,194229960.0,HUF,Nem,,A MOL Magyar Olaj- és Gázipari Nyrt. az alkalmasság igazolásához kapacitást nyújtó szervezetek erőforrásaira nem támaszkodik.,Nem,Nem,Nincs adat,0142/2021,2021/S 015-034720,2021-01-24,Tájékoztató az eljárás eredményéről,-24 days,45537,Magyar Földgáztároló Zártkörűen Működő Részvénytársaság,MOL Magyar Olaj- és Gázipari Nyilvánosan Működő Részvénytársaság
EKR001513642019,,,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,18091715444,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MTVA villamos energia beszerzés 2020/2021 ,Árubeszerzés,403972610.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-02-17,1.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,403972610.0,HUF,Nem,,,Nem,Nem,Nincs adat,3038/2020,2020/S 038-089593,2020-02-24,Tájékoztató az eljárás eredményéről,-7 days,46208,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,NKM Energia Zrt.
EKR001526642019,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,NIF számára rendezvényszervezői feladatok ellátása,Szolgáltatás megrendelés,101150000.0,HUF,79950000-8,55000000-0|51000000-9|55300000-3|79960000-1|79821000-5|79950000-8|79822500-7|45237000-7|45340000-2|79710000-4|79416000-3|79310000-0|79320000-3|79340000-9|45451000-3|92340000-6|92622000-7|92621000-0|92100000-2|92000000-1|92370000-5|92300000-4|92200000-3|92331100-1|92312000-1|92360000-2,HU110,Nem,Nem,Igen,Nem,Igen,,2019-09-13,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,,HUF,101150000.0,HUF,Igen,Lounge Design Kft. (adószám: 22715544-2-43); Moonlight Event Kft. (adószám: 23444030-2-41); New Land Media Kft. (adószám: 24670827-2-43); VALTON-SEC Kft. (adószám: 10977956-2-43); Varga Balázs egyéni vállalkozó (adószám: 67200551135),"Lounge Design Kft. (adószám: 22715544-2-43) M/1 b); Moonlight Event Kft. (adószám: 23444030-2-41) M1/ a) 1., 4. bek, M/2 a); New Land Media Kft. (adószám: 24670827-2-43) M/1 a) 1.bek, M/1 b), M/2 b); VALTON-SEC Kft. (adószám: 10977956-2-43) M/1 a) 2.bek, ",Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,46261,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR001552032019,,,Százhalombatta Város Önkormányzata,15731285213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Közvilágítási célú villamos energia beszerzése,Árubeszerzés,35640000.0,HUF,09300000-2,09300000-2,HU120,Nem,Nem,Igen,Nem,Igen,,2020-02-18,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,35640000.0,HUF,Nem,,,Nem,Nem,Nincs adat,3345/2020,,2020-02-27,Tájékoztató az eljárás eredményéről,-9 days,46534,Százhalombatta Város Önkormányzata,NKM Energia Zrt.
EKR001633582019,,,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,18091715444,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Másodlagos Internet vonal szolgáltatás nyújtása  ,Szolgáltatás megrendelés,52889664.0,HUF,64200000-8,64210000-1|72318000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-02-25,2.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33.,Nem,,HUF,52889664.0,HUF,Igen,-----,------,Nem,Nem,Nincs adat,3697/2020,2020/S 044-104932,2020-03-04,Tájékoztató az eljárás eredményéről,-8 days,46997,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR001650442019,,,MÁV-HÉV Helyiérdekű Vasút Zártkörűen Működő Részvénytársaság,25776005244,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Kitérők és kitérőalkatrészek beszerzése,Árubeszerzés,400000000.0,HUF,34946000-0,34946000-0,HU1,Igen,Nem,Igen,Nem,Igen,,2020-11-02,1.0,Nem,VAMAV Vasúti Berendezések Korlátolt Felelősségű Társaság,"10655436210,HU10655436",HUN_3200_Gyöngyös_Gyártelep Utca 1,Nem,,HUF,400000000.0,HUF,Nem,,,Igen,Nem,Nincs adat,20749/2020,2020/S 225-554630,2020-11-18,Tájékoztató az eljárás eredményéről,-16 days,47084,MÁV-HÉV Helyiérdekű Vasút Zártkörűen Működő Részvénytársaság,VAMAV Vasúti Berendezések Korlátolt Felelősségű Társaság
EKR001622782019,,,Budapest Főváros II. Kerületi Önkormányzat|Szemlőhegy Utcai Óvoda|Budakeszi úti óvoda|II. kerületi  Egyesített Bölcsődék|II. Kerületi Sport és Szabadidősport Nonprofit Kft.|II. Kerületi Kulturális Közhasznú Nonprofit Kft.|Hűvösvölgyi Gesztenyéskert Óvoda|Kolozsvár utcai Óvoda|Kitaibel Pál utcai óvoda|Virág Árok Óvoda|II. kerületi Városfejlesztő és Beruházás-szervező Zrt.|Bolyai Utcai  Óvoda|Törökvész úti Kézműves Óvoda|Községház Utcai Óvoda|Budapest II. kerületi Polgármesteri Hivatal|Völgy utcai Ökumenikus Óvoda|Százszorszép Óvoda|Budapest Főváros II. kerületi Önkormányzat Egészségügyi Szolgálata,15735650241|16925029241|16924994241|16924987241|25149724241|24065924241|16925098241|16925081241|16925067241|16925108241|14821888241|16925012241|16925043241|16925074241|15502003241|15826374241|16925050241|15502168241,Igen,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Összönkormányzati_földgáz_beszerzés_2019,Árubeszerzés,108652108.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-02-21,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,108652108.0,HUF,Nem,,,Nem,Nem,Nincs adat,3877/2020,2020/S 058-138522,2020-03-23,Tájékoztató az eljárás eredményéről,-31 days,47169,Budapest Főváros II. Kerületi Önkormányzat|Szemlőhegy Utcai Óvoda|Budakeszi úti óvoda|II. kerületi  Egyesített Bölcsődék|II. Kerületi Sport és Szabadidősport Nonprofit Kft.|II. Kerületi Kulturális Közhasznú Nonprofit Kft.|Hűvösvölgyi Gesztenyéskert Óvoda|Kolozsvár utcai Óvoda|Kitaibel Pál utcai óvoda|Virág Árok Óvoda|II. kerületi Városfejlesztő és Beruházás-szervező Zrt.|Bolyai Utcai  Óvoda|Törökvész úti Kézműves Óvoda|Községház Utcai Óvoda|Budapest II. kerületi Polgármesteri Hivatal|Völgy utcai Ökumenikus Óvoda|Százszorszép Óvoda|Budapest Főváros II. kerületi Önkormányzat Egészségügyi Szolgálata,NKM Energia Zrt.
