Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR001361102019,1,Erősáramú kábelek,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vasúti kábelek beszerzése,Árubeszerzés,91832000.0,HUF,31320000-5,31320000-5,HU110,Igen,Nem,Igen,Nem,Igen,,2020-06-18,6.0,Nem,Vasútvillamosító Korlátolt Felelősségű Társaság,"10813267242,HU10813267",HUN_1106_Budapest_Jászberényi út   90,Igen,91832000.0,HUF,91832000.0,HUF,Nem,,,Nem,Nem,Nincs adat,11337/2020,2020/S 125-307056,2020-07-02,Tájékoztató az eljárás eredményéről,-14 days,45070,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,Vasútvillamosító Korlátolt Felelősségű Társaság
EKR001370322019,,,Semmelweis Egyetem,15329808242,Nem,Nem,N - Központi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,SPR felület plazmon rezonancia készülék beszerzése,Árubeszerzés,27849000.0,HUF,38434540-3,38434540-3,HU110,Igen,Nem,Igen,Nem,Igen,,2020-03-13,4.0,Nem,ABL&E-JASCO Magyarország Kereskedelmi és Szolgáltató Kft.,"10971527243,HU10971527",HUN_1116_Budapest_Fehérvári Út 132-144,Igen,,HUF,27849000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,4965/2020,,2020-03-24,Tájékoztató az eljárás eredményéről,-11 days,45099,Semmelweis Egyetem,ABL&E-JASCO Magyarország Kereskedelmi és Szolgáltató Kft.
EKR001379392019,2,Skoda-Solaris troli áramszedő csúszófej alk. száll,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Trolibusz áramszedő alkatrészek beszerzése ,Árubeszerzés,13076096.0,HUF,34210000-2,34210000-2,HU110,Igen,Nem,Igen,Nem,Igen,,2020-01-30,1.0,Nem,GOLDI MOBILITY Szolgáltató Korlátolt Felelősségű Társaság,"10433418213,HU104334188",HUN_2300_Ráckeve_Szent János  Tér 3,Igen,14600000.0,HUF,13076096.0,HUF,Nem,,,Nem,Nem,Nincs adat,1870/2020,,2020-02-09,Tájékoztató az eljárás eredményéről,-10 days,45140,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,GOLDI MOBILITY Szolgáltató Korlátolt Felelősségű Társaság
EKR001379772019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Turbófeltöltők beszerzése,Árubeszerzés,86997000.0,HUF,34312000-7,34312000-7,HU11,Igen,Nem,Igen,Nem,Igen,,2020-06-15,4.0,Nem,Variens Kereskedelmi Kft.,"10517954203,HU 10517954",HUN_6230_Soltvadkert_Kiskőrösi Út 1,Igen,,HUF,86997000.0,HUF,Nem,,,Nem,Nem,Nincs adat,10932/2020,2020/S 123-302416,2020-07-01,Tájékoztató az eljárás eredményéről,-16 days,45142,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Variens Kereskedelmi Kft.
EKR001380262019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Busz karosszéria elemek és alkatrészek beszerzése ,Árubeszerzés,157578348.0,HUF,34211000-9,34211000-9,HU11,Igen,Nem,Igen,Nem,Igen,,2020-04-14,3.0,Nem,Pappas Auto Magyarország Kereskedelmi és Szervíz Kft.,"10445952244,HU10445952,01 09 065051",HUN_1133_Budapest_Kárpát Utca 21.,Igen,,HUF,157578348.0,HUF,Nem,,,Nem,Nem,Nincs adat,6778/2020,2020/S 078-185184,2020-04-22,Tájékoztató az eljárás eredményéről,-8 days,45171,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Pappas Auto Magyarország Kereskedelmi és Szervíz Kft.
EKR001397662019,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Laparoszkópos torony beszerzése,Árubeszerzés,23600000.0,HUF,33100000-1,33100000-1,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-27,2.0,Nem,Anamed Kft.,"10737956242,HU10737956",HUN_1144_Budapest_Kőszeg  Utca 29.,Igen,,HUF,23600000.0,HUF,Nem,,,Nem,Nem,Nincs adat,7774/2020,,2020-05-12,Tájékoztató az eljárás eredményéről,-15 days,45306,Semmelweis Egyetem,Anamed Kft.
EKR001401202019,,,Készenléti Rendőrség,15720199251,Nem,Nem,N - Regionális/helyi szintű,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Gépjárművekhez szerelési segédanyagok beszerzése,Árubeszerzés,58000000.0,HUF,39831500-1,39831500-1|31500000-1|24957000-7,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-07,4.0,Nem,RIPCA Kft.,"13187367242,HU13187367",HUN_1149_Budapest_Mogyoródi Út 32,Igen,58000000.0,HUF,58000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,8462/2020,,2020-05-17,Tájékoztató az eljárás eredményéről,-10 days,45325,Készenléti Rendőrség,RIPCA Kft.
EKR001405462019,3,1 db fenntartógép beszerzése,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Nemzeti vagy szövetségi iroda/hivatal,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Gépjárművek,fenntartógép,áramfejlesztő beszerzése",Árubeszerzés,55130000.0,HUF,34000000-7,34114000-9,HU222,Igen,Nem,Igen,Igen,Igen,,2020-05-15,1.0,Nem,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,"10668586209,HU10668586",HUN_4181_Nádudvar_Bem József  Utca 1.,Nem,,HUF,55130000.0,HUF,Nem,,,Nem,Nem,Nincs adat,9409/2020,2020/S 105-253504,2020-06-03,Tájékoztató az eljárás eredményéről,-19 days,45337,Országos Vízügyi Főigazgatóság,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság
EKR000433842018,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,ORACLE SPARC T7-2 szerver hardver beszerzés ,Árubeszerzés,26236429.0,HUF,48820000-2,48820000-2,HU110,Nem,Nem,Igen,Nem,Igen,,2018-11-06,2.0,Nem,Invigor Informatika Korlátolt Felelősségű Társaság,"14757671241,HU14757671,01-09-918428",HUN_1114_Budapest_Bartók Béla Út 15/D. ,Igen,,HUF,26236429.0,HUF,Nem,,,Nem,Nem,Nincs adat,20719/2018,2018/S 218-498924,2018-11-14,Tájékoztató az eljárás eredményéről,-8 days,45433,Magyar Nemzeti Bank,Invigor Informatika Korlátolt Felelősségű Társaság
EKR001442032019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Van Hool autóbuszokhoz fékalkatrészek beszerzése,Árubeszerzés,95999960.0,HUF,34322000-0,34322000-0,HU11,Igen,Nem,Igen,Nem,Igen,,2020-06-11,4.0,Nem,Variens Kereskedelmi Kft.,"10517954203,HU 10517954",HUN_6230_Soltvadkert_Kiskőrösi Út 1,Igen,110400000.0,HUF,95999960.0,HUF,Nem,,,Nem,Nem,Nincs adat,10759/2020,2020/S 120-293174,2020-06-24,Tájékoztató az eljárás eredményéről,-13 days,45676,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Variens Kereskedelmi Kft.
EKR001448702019,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Plazmacserélő ferezisszerelék beszerzése,Árubeszerzés,49941000.0,HUF,33141000-0,33141000-0,HU110,Nem,Nem,Igen,Nem,Igen,,2020-03-02,1.0,Nem,Biotest Hungaria Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,"10938164213,HU10938164,13-09-095141",HUN_2045_Törökbálint_Torbágy Utca 15/A,Igen,,HUF,49941000.0,HUF,Nem,,,Nem,Nem,Nincs adat,3991/2020,2020/S 051-120634,2020-03-15,Tájékoztató az eljárás eredményéről,-13 days,45704,Semmelweis Egyetem,Biotest Hungaria Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság
EKR001451632019,,,Semmelweis Egyetem,15329808242,Nem,Nem,N - Központi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Szemészeti sárga (577nm) lézer beszerzése,Árubeszerzés,20360000.0,HUF,33122000-1,33122000-1,HU110,Nem,Nem,Igen,Nem,Igen,,2020-03-11,1.0,Nem,Premed Pharma Kereskedelmi és Kutató-Fejlesztő Kft.,"10803952243,HU10803952",HUN_1118_Budapest_Rétköz Utca 18.,Igen,,HUF,20360000.0,HUF,Nem,,,Nem,Nem,Nincs adat,4598/2020,,2020-03-17,Tájékoztató az eljárás eredményéről,-6 days,45707,Semmelweis Egyetem,Premed Pharma Kereskedelmi és Kutató-Fejlesztő Kft.
EKR001454622019,,,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,18091715444,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Nézettségmérési adatokat feldolgozó szoftver,Árubeszerzés,8932800.0,HUF,48611000-4,48611000-4,HU110,Nem,Nem,Igen,Nem,Igen,,2020-01-08,1.0,Nem,Nielsen Közönségmérés Korlátolt Felelősségű Társaság,"10798449241,HU10798449",HUN_1056_Budapest_Váci Utca 81.,Igen,,HUF,8932800.0,HUF,Nem,,,Nem,Nem,Nincs adat,0515/2020,,2020-01-13,Tájékoztató az eljárás eredményéről,-5 days,45730,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,Nielsen Közönségmérés Korlátolt Felelősségű Társaság
EKR000441892018,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,M3 Sínek beszerzése II. TP108/18,Árubeszerzés,206120376.0,HUF,34946110-4,34946110-4,HU,Nem,Nem,Igen,Igen,Igen,,2019-02-07,1.0,Nem,British Steel France Rail SAS,FR 08391575354,FRA_57700_Hayange_Foch Rue 164 ,Nem,212216760.0,HUF,206120376.0,HUF,Nem,,-,Nem,Nem,Nincs adat,2808/2019,2019/S 044-101554,2019-03-03,Tájékoztató az eljárás eredményéről,-24 days,45739,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,British Steel France Rail SAS
EKR001490262019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Harmonika beszerzése,Árubeszerzés,167973000.0,HUF,34211100-9,34211100-9,HU11,Igen,Nem,Igen,Nem,Igen,,2020-04-07,3.0,Nem,Bus-export kereskedelmi és szolgáltató korlátolt felelősségű társaság,10951385242,HUN_1146_Budapest_Dózsa György  Út 13,Igen,,HUF,167973000.0,HUF,Nem,,,Nem,Nem,Nincs adat,6682/2020,2020/S 077-182935,2020-04-22,Tájékoztató az eljárás eredményéről,-15 days,46026,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Bus-export kereskedelmi és szolgáltató korlátolt felelősségű társaság
EKR001506552019,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-851 Perkután aortabill. speciális esetekre,Árubeszerzés,48425000.0,HUF,33182220-7,33182220-7,HU321,Nem,Nem,Igen,Nem,Igen,,2020-03-02,1.0,Nem,UniCorp Biotech Kft.,"12582800243,HU12582800",HUN_1126_Budapest_Tóth Lőrinc Utca 41,Igen,,HUF,48425000.0,HUF,Nem,,,Nem,Nem,Nincs adat,4015/2020,2020/S 049-115704,2020-03-10,Tájékoztató az eljárás eredményéről,-8 days,46079,Debreceni Egyetem,UniCorp Biotech Kft.
EKR001503632019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,T-142/19 Villamos jelzőberendezési alkatrészek be,Árubeszerzés,610064607.0,HUF,34632200-8,34632200-8,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-23,1.0,Nem,Metal 99 Fémszerkezet gyártó és Szolgáltató Kft.,"10612028213,HU10612028",HUN_2370_Dabas_Öregországút  1.,Igen,540900000.0,HUF,610064607.0,HUF,Nem,,,Nem,Nem,Nincs adat,7591/2020,2020/S 087-208925,2020-05-07,Tájékoztató az eljárás eredményéről,-14 days,46163,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Metal 99 Fémszerkezet gyártó és Szolgáltató Kft.
EKR001509092019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Autóbusz Indítómotorok beszerzése,Árubeszerzés,74386578.0,HUF,31612200-1,31612200-1,HU11,Igen,Nem,Igen,Nem,Igen,,2020-11-09,5.0,Nem,DRASPÓ-TEMPÓ Autó és Szolgáltató Korlátolt Felelősségű Társaság,"12234909213,HU12234909",HUN_2310_Szigetszentmiklós_Áti Sziget Ipari Park Ipari Park 39 épület,Igen,,HUF,74386578.0,HUF,Nem,,,Nem,Nem,Nincs adat,20849/2020,,2020-11-17,Tájékoztató az eljárás eredményéről,-8 days,46179,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,DRASPÓ-TEMPÓ Autó és Szolgáltató Korlátolt Felelősségű Társaság
EKR001513642019,,,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,18091715444,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MTVA villamos energia beszerzés 2020/2021 ,Árubeszerzés,403972610.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-02-17,1.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,403972610.0,HUF,Nem,,,Nem,Nem,Nincs adat,3038/2020,2020/S 038-089593,2020-02-24,Tájékoztató az eljárás eredményéről,-7 days,46208,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,NKM Energia Zrt.
EKR001522172019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Védőlábbeli beszerzése (T-297/19.),Árubeszerzés,159289488.0,HUF,18830000-6,18830000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2021-01-13,4.0,Nem,"Domotors Járműalkatrészeket Gyártó, Felújitó és Kereskedelmi Korlátolt Felelősségű Társaság","10561812213,HU10561812",HUN_2344_Dömsöd_Szabadság Út 9,Igen,,HUF,159289488.0,HUF,Nem,,,Nem,Nem,Nincs adat,1085/2021,2021/S 025-062508,2021-02-04,Tájékoztató az eljárás eredményéről,-22 days,46219,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"Domotors Járműalkatrészeket Gyártó, Felújitó és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR001537372019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Nyomógombok szállítása gumikerekes járművekhez,Árubeszerzés,52329800.0,HUF,31681400-7,31681400-7,HU11,Igen,Nem,Igen,Nem,Igen,,2020-06-18,3.0,Nem,AUTÓKER GAMMA Járműalkatrész-Kereskedelmi Korlátolt Felelősségű Társaság,"12515460213,HU12515460",HUN_2321_Szigetbecse_Makádi Út 155,Igen,50300000.0,HUF,52329800.0,HUF,Nem,,,Nem,Nem,Nincs adat,11122/2020,2020/S 124-304931,2020-07-02,Tájékoztató az eljárás eredményéről,-14 days,46298,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,AUTÓKER GAMMA Járműalkatrész-Kereskedelmi Korlátolt Felelősségű Társaság
EKR001545942019,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Betegellenőrző monitor rendszer,Árubeszerzés,19890000.0,HUF,33195200-5,33195200-5,HU11,Nem,Nem,Igen,Nem,Igen,,2020-05-22,4.0,Nem,Anamed Kft.,"10737956242,HU10737956",HUN_1144_Budapest_Kőszeg  Utca 29.,Igen,,HUF,19890000.0,HUF,Nem,,,Nem,Nem,Nincs adat,10052/2020,,2020-06-08,Tájékoztató az eljárás eredményéről,-17 days,46438,Semmelweis Egyetem,Anamed Kft.
EKR001567612019,,,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Láthatóság mérők szállítása,Árubeszerzés,49515650.0,HUF,38410000-2,38410000-2,HU110,Igen,Nem,Igen,Nem,Igen,,2020-02-20,1.0,Nem,COMPLEXLAB Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,13708454241,HUN_1033_Budapest_Szőlőkert Utca 4,Igen,49095965.0,HUF,49515650.0,HUF,Nem,,,Nem,Nem,Nincs adat,3464/2020,,2020-02-26,Tájékoztató az eljárás eredményéről,-6 days,46440,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,COMPLEXLAB Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság
EKR001546422019,,,Készenléti Rendőrség,15720199251,Nem,Nem,N - Regionális/helyi szintű,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Fejbeszélő és tartozékai beszerzése,Árubeszerzés,8992780.0,HUF,32342100-3,32342100-3,HU110,Igen,Nem,Igen,Nem,Igen,,2020-06-18,5.0,Nem,Delta Systems Korlátolt Felelősségű Társaság,"13978774241,HU13978774,01-09-882938",HUN_1134_Budapest_Róbert Károly Krt. 70-74.,Igen,,HUF,8992780.0,HUF,Igen,Assono Magyarország Távközlési Kft. 12460906-2-42,Assono Magyarország Távközlési Kft. 12460906-2-42 III. 1.3) pont M1.) alpont,Nem,Nem,Nincs adat,11078/2020,,2020-06-22,Tájékoztató az eljárás eredményéről,-4 days,46495,Készenléti Rendőrség,Delta Systems Korlátolt Felelősségű Társaság
EKR000078492018,,,Pécsi Tudományegyetem,15329798202,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Motorizált inverz 3D-SMD mikroszkóp beszerzése ,Árubeszerzés,93978806.0,HUF,38510000-3,38510000-3|48000000-8,HU231,Nem,Nem,Igen,Igen,Igen,,2018-12-29,1.0,Nem,Femtonics Kutató és Fejlesztő Kft.,"13445243243,HU13445243",HUN_1094_Budapest_Tűzoltó Utca 59. ,Nem,,HUF,93978806.0,HUF,Nem,,,Nem,Nem,Nincs adat,0386/2019,2019/S 013-026269,2019-01-20,Tájékoztató az eljárás eredményéről,-22 days,46541,Pécsi Tudományegyetem,Femtonics Kutató és Fejlesztő Kft.
EKR000077772018,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Földgázbeszerzés 2018-2019 (KBF/211/2018),Árubeszerzés,31839637.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2018-07-16,4.0,Nem,NKM Földgázszolgáltató Zrt.,"10897830244,HU10897830",HUN_1081_Budapest_II. János Pál pápa Tér 20 ,Nem,31496063.0,HUF,31839637.0,HUF,Nem,,-,Nem,Nem,Nincs adat,13705/2018,,2018-08-01,Tájékoztató az eljárás eredményéről,-16 days,46586,Magyar Nemzeti Bank,NKM Földgázszolgáltató Zrt.
EKR000474672018,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,"Jelző- és váltóállító berendezések módosítása, jav",Árubeszerzés,582092904.0,HUF,34632200-8,50610000-4,HU110,Igen,Nem,Igen,Nem,Igen,,2019-02-28,2.0,Nem,Tömegközlekedés Energiaellátását tervező és Kivitelező Zártkörűen Működő Részvéytársaság,"11804468241,HU11804468",HUN_1025_Budapest_Cserje Utca 14 ,Igen,,HUF,582092904.0,HUF,Igen,"Műszer Automatika Vegyesipari Kereskedelmi és Szolgáltató Kft (székhely: 2040 Budaörs, Komáromi út 22.; adószáma: 10536212-2-13)","Műszer Automatika Vegyesipari Kereskedelmi és Szolgáltató Kft (székhely: 2040 Budaörs, Komáromi út 22.; adószáma: 10536212-2-13) Ajánlati felhívás III.1.3. M3",Nem,Nem,Nincs adat,4103/2019,2019/S 049-113530,2019-03-10,Tájékoztató az eljárás eredményéről,-10 days,47129,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Tömegközlekedés Energiaellátását tervező és Kivitelező Zártkörűen Működő Részvéytársaság
EKR000083142018,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Van Hool kormányalkatrészek beszerzése,Árubeszerzés,30192698.0,HUF,34327000-5,34327000-5,HU11,Igen,Nem,Igen,Nem,Igen,,2019-02-21,3.0,Nem,PRIM-VOL TRADE Ipari Kereskedelmi és Szolgáltató Kft.,"12534773209,HU12534773",HUN_4030_Debrecen_Ozmán utca  3 ,Igen,,HUF,30192698.0,HUF,Nem,,,Nem,Nem,Nincs adat,4158/2019,2019/S 050-116100,2019-03-11,Tájékoztató az eljárás eredményéről,-18 days,47189,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,PRIM-VOL TRADE Ipari Kereskedelmi és Szolgáltató Kft.
EKR000012072020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Mercedes buszhoz kipufogórendszer-alkatrész száll.,Árubeszerzés,33521300.0,HUF,34320000-6,34320000-6,HU110,Igen,Nem,Igen,Nem,Igen,,2020-07-30,3.0,Nem,AUTÓKER GAMMA Járműalkatrész-Kereskedelmi Korlátolt Felelősségű Társaság,"12515460213,HU12515460",HUN_2321_Szigetbecse_Makádi Út 155,Igen,38500000.0,HUF,33521300.0,HUF,Nem,,,Nem,Nem,Nincs adat,14210/2020,,2020-08-04,Tájékoztató az eljárás eredményéről,-5 days,47204,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,AUTÓKER GAMMA Járműalkatrész-Kereskedelmi Korlátolt Felelősségű Társaság
EKR000012142020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Autóbusz gépjárművezető ülések beszerzése,Árubeszerzés,167427546.0,HUF,34631300-2,34631300-2,HU110,Igen,Nem,Igen,Nem,Igen,,2020-11-17,3.0,Nem,Busz I. Ipari és Kereskedelmi Korlátolt Felelősségű Társaság,"12039917242,HU12039917",HUN_1172_Budapest_Lokátor Utca 4,Igen,175000000.0,HUF,167427546.0,HUF,Nem,,,Nem,Nem,Nincs adat,21576/2020,2020/S 232-573364,2020-11-29,Tájékoztató az eljárás eredményéről,-12 days,47205,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Busz I. Ipari és Kereskedelmi Korlátolt Felelősségű Társaság
EKR000477972018,2,Szerológiai vizsgálatok egyedi mintákon,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"DEK-532 Laboratóriumi reagensek,tesztek szállítása",Árubeszerzés,18835200.0,HUF,33696500-0,33696500-0,HU321,Nem,Nem,Igen,Nem,Igen,,2019-03-18,1.0,Nem,Diagnosticum Gyártó és Forgalmazó Zártkörűen Működő Részvénytársaság,"10824487241,HU10824487",HUN_1047_Budapest_Attila Utca 126,Igen,,HUF,18835200.0,HUF,Nem,,,Nem,Nem,Nincs adat,5251/2019,2019/S 061-141348,2019-03-27,Tájékoztató az eljárás eredményéről,-9 days,47237,Debreceni Egyetem,Diagnosticum Gyártó és Forgalmazó Zártkörűen Működő Részvénytársaság
