Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000966052019,3,Miskolc és Debrecen PTIG  ,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Épületekkel kapcsolatos zavar-hibák elhárítása,Építési beruházás,2257053000.0,HUF,45000000-7,45000000-7|50800000-3|50700000-2,HU321|HU311,Igen,Nem,Igen,Nem,Igen,,2020-09-29,2.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca  34,Nem,,HUF,2257053000.0,HUF,Igen,"Civil Mensor Kft., adószám: 14657502-2-05, Menkő-vill Bt., adószám: 24240011-1-05, Home Decor Stúdió Kft., adószám: 23723269-1-13, Tóth Péter egyéni vállalkozó, adószám: 68450890-2-25; Borbély Péter egyéni vállalkozó,adószám:63382952-2-35","Civil Mensor Kft.,asz.:14657502-2-05,M2)e)–MV-Vz;Menkő-vill Bt.,asz.:24240011-1-05,M2)d)–MV-ÉV;Home Decor Stúdió Kft.,asz.:23723269-1-13,M2)e)–MV-Vz;Tóth Péter egy.váll.,asz:68450890-2-25,M2)c)–MV-ÉG;Borbély Péter egy.váll.,asz.:63382952-2-35 M2)d)–MV-ÉV",Nem,Nem,Nincs adat,18195/2020,2020/S 199-483507,2020-10-13,Tájékoztató az eljárás eredményéről,-14 days,42196,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság"
EKR000970152019,,,Budapest I. kerület Budavári Önkormányzat,15735643241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Budapest I. kerület, Csap utca felújítása",Építési beruházás,30268628.0,HUF,45233000-9,45111100-9|77341000-2|45233000-9,HU110,Igen,Nem,Igen,Nem,Igen,,2019-10-15,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,19084795.0,HUF,30268628.0,HUF,Igen,Ajánlattételkor nem ismert. ,,Nem,Nem,Nincs adat,20506/2019,,2019-10-27,Tájékoztató az eljárás eredményéről,-12 days,42256,Budapest I. kerület Budavári Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000981192019,,,Göd Város Önkormányzata,15731106213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Göd, 048/6 hrsz-ú északi bekötőút építése",Építési beruházás,127949085.0,HUF,45233226-9,45233228-3|45232130-2,HU120,Igen,Nem,Igen,Nem,Igen,,2019-10-08,4.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,137270197.0,HUF,127949085.0,HUF,Nem,,,Nem,Nem,Nincs adat,20513/2019,,2019-10-23,Tájékoztató az eljárás eredményéről,-15 days,42305,Göd Város Önkormányzata,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR001000832019,,,Duna-Ipoly Nemzeti Park Igazgatóság,15325763211,Nem,Nem,N - Regionális/helyi szintű,KL - Környezetvédelem,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Tápió-menti vizes élőhelyek komplex védelme,Építési beruházás,109980000.0,HUF,45252124-3,45252124-3,HU322,Igen,Nem,Igen,Igen,Igen,,2019-10-14,4.0,Nem, SZABADICS Építőipari Zártkörűen Működő Részvénytársaság ,"13748429220,HU13748429",HUN_8749_Zalakaros_Jegenye Sor 3.,Igen,69825000.0,HUF,109980000.0,HUF,Igen,Nem ismert,,Nem,Nem,Nincs adat,20311/2019,,2019-11-17,Tájékoztató az eljárás eredményéről,-34 days,42444,Duna-Ipoly Nemzeti Park Igazgatóság,Szabadics Közmű és Mélyépítő Zrt.
EKR001001932019,,,Székesfehérvár Városgondnoksága Kft.,14823495207,Nem,Nem,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,"Székesfehérvár, Csucskai utca útépítés",Építési beruházás,37749410.0,HUF,45233120-6,45233120-6,HU211,Igen,Nem,Igen,Nem,Igen,,2019-09-03,2.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,42516520.0,HUF,37749410.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,17763/2019,,2019-09-16,Tájékoztató az eljárás eredményéről,-13 days,42447,Székesfehérvár Városgondnoksága Kft.,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság
EKR001005882019,,,Rajka Község Önkormányzata,15727976208,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Ipari út és M15 autópálya csomópont kialakítás I_2,Építési beruházás,16474040.0,HUF,45233120-6,45233120-6,HU221,Igen,Nem,Igen,Igen,Igen,,2019-10-01,1.0,Nem,STRABAG Építő Korlátolt Felelősségű Társaság,"12961555443,01-09-728620",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,16485540.0,HUF,16474040.0,HUF,Igen,Nem ismert.,Nincs ilyen szervezet.,Nem,Nem,Nincs adat,19813/2019,,2019-10-13,Tájékoztató az eljárás eredményéről,-12 days,42514,Rajka Község Önkormányzata,STRABAG Építő Korlátolt Felelősségű Társaság
EKR000380672018,,,Dunaharaszti Város Önkormányzata,15393173213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,„Dunaharaszti 51 sz. főút – Gábor Áron utca csomópontjában turbó körforgalom kialakítása” ,Építési beruházás,299981210.0,HUF,45233128-2,45000000-7|45233120-6|45233140-2|45233128-2,HU120,Igen,Nem,Igen,Nem,Igen,,2018-09-19,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73. ,Nem,,HUF,299981210.0,HUF,Igen,még nem ismert,---,Nem,Nem,Nincs adat,17670/2018,,2018-10-03,Tájékoztató az eljárás eredményéről,-14 days,42527,Dunaharaszti Város Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR001014792019,,,Tiszakécske Város Önkormányzata,15724650203,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Gimnázium épület tetőhéjazatának felújítása,Építési beruházás,46232105.0,HUF,45210000-2,45210000-2,HU331,Igen,Nem,Igen,Nem,Igen,,2019-12-30,2.0,Nem,Horváth Építőmester Építőipari Zártkörűen Működő Részvénytársaság,"23037108203,HU23037108,03-10-100434",HUN_6000_Kecskemét_Csongrádi Utca 6.,Igen,42493045.0,HUF,46232105.0,HUF,Igen,,,Nem,Nem,Nincs adat,0870/2020,,2020-01-21,Tájékoztató az eljárás eredményéről,-22 days,42531,Tiszakécske Város Önkormányzata,Horváth Építőmester Építőipari Zártkörűen Működő Részvénytársaság
EKR000055242018,,,Pécsi Tudományegyetem,15329798202,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,A PTE óvodájának és bölcsődéjének kivitelezése - 2,Építési beruházás,158188235.0,HUF,45000000-7,45000000-7,HU231,Igen,Nem,Igen,Nem,Igen,,2019-07-02,2.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca  34,Nem,150361588.0,HUF,158188235.0,HUF,Igen,az alvállalkozók személye még nem ismert.,,Nem,Nem,Nincs adat,16588/2019,,2019-09-19,Tájékoztató az eljárás eredményéről,-79 days,42589,Pécsi Tudományegyetem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság"
EKR001025802019,,,Hajdú-Bihar Megyei Kormányhivatal,15789312209,Nem,Nem,N - Központi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kossuth utca 12-14. szám alatti épület fejlesztése,Építési beruházás,56006714.0,HUF,45210000-2,45111100-9|45442100-8|45432100-5|45421146-9|45324000-4|45332400-7|45332200-5|45410000-4|45331220-4|45261400-8|45262522-6|45310000-3|45314300-4,HU321,Igen,Nem,Igen,Nem,Igen,,2019-10-08,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,58251338.0,HUF,56006714.0,HUF,Igen,"Ara-Terv Bt. (adószáma: 22872339-1-09), CS-Control Kft. (adószáma: 23849325-2-09), Ámbitus-Építész Iroda Kft. (adószáma: 14490686-2-09)",nem releváns.,Nem,Nem,Nincs adat,20338/2019,,2019-10-21,Tájékoztató az eljárás eredményéről,-13 days,42591,Hajdú-Bihar Megyei Kormányhivatal,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR001033922019,,,Nagylók Község Önkormányzat,15727316207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Burkolat felújítási munkák 2019,Építési beruházás,29535337.0,HUF,45000000-7,45233142-6|45000000-7|45100000-8,HU211,Igen,Nem,Igen,Nem,Igen,,2019-09-09,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Sóstói Út 7,Igen,27120439.0,HUF,29535337.0,HUF,Nem,,,Nem,Nem,Nincs adat,17350/2019,,2019-09-11,Tájékoztató az eljárás eredményéről,-2 days,42613,Nagylók Község Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001029752019,,,Pusztaszabolcs Város Önkormányzat,15727196207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Belterületi utak felújítása Pusztaszabolcson,Építési beruházás,176161158.0,HUF,45233100-0,45233220-7,HU211,Igen,Nem,Igen,Nem,Igen,,2019-09-13,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2. ,Nem,,HUF,176161158.0,HUF,Igen,,,Nem,Nem,Nincs adat,18181/2019,,2019-09-23,Tájékoztató az eljárás eredményéről,-10 days,42634,Pusztaszabolcs Város Önkormányzat,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR001032202019,,,NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Belügyminisztérium Országos Katasztrófavédelmi Főigazgatóság,25118764241|15722720251,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Az OKF váci épületének energetikai felújítása,Építési beruházás,96386000.0,HUF,45000000-7,45443000-4|45453100-8|45300000-0|45000000-7|45320000-6|45331000-6|45321000-3|45350000-5,HU,Igen,Nem,Igen,Igen,Igen,,2020-09-25,5.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca 34,Nem,161438694.0,HUF,96386000.0,HUF,Nem,Nem jelölte meg,Nem,Nem,Nem,Nincs adat,18077/2020,2020/S 202-487313,2020-10-15,Tájékoztató az eljárás eredményéről,-20 days,42638,NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Belügyminisztérium Országos Katasztrófavédelmi Főigazgatóság,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság"
EKR001052532019,,,Mór Városi Önkormányzat,15727220207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Mór - Járdák II. ütem,Építési beruházás,24216199.0,HUF,45233142-6,45233142-6|45247112-8,HU211,Igen,Nem,Igen,Nem,Igen,,2019-09-05,1.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Sóstói Út 7,Igen,,HUF,24216199.0,HUF,Igen,az alvállalkozó(k) személye nem ismert,,Nem,Nem,Nincs adat,18050/2019,,2019-09-22,Tájékoztató az eljárás eredményéről,-17 days,42706,Mór Városi Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001069482019,,,Újbuda Prizma Szociális Fejlesztési és Foglalkoztatási Közhasznú Nonprofit Kft.,21185023243,Nem,Nem,U - Egyéb típus:,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Útépítés-vízelvezetés,Építési beruházás,137613542.0,HUF,45233228-3,45247112-8|45233228-3,HU110,Igen,Nem,Igen,Nem,Igen,,2019-10-04,3.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,139000000.0,HUF,137613542.0,HUF,Igen,Alvállalkozó(k) személye az ajánlattételkor még nem ismert.,,Nem,Nem,Nincs adat,19708/2019,,2019-10-13,Tájékoztató az eljárás eredményéről,-9 days,42894,Újbuda Prizma Szociális Fejlesztési és Foglalkoztatási Közhasznú Nonprofit Kft.,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR001070112019,,,Mályi Község Önkormányzata,15726016205,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Mályi belterületi vízrendezése,Építési beruházás,110800000.0,HUF,45000000-7,45000000-7,HU311,Igen,Nem,Igen,Igen,Igen,,2020-01-14,3.0,Nem,D-Gesztor Építő és Acélszerkezet Gyártó Kft,13416058205,HUN_3527_Miskolc_Teréz Utca 4,Igen,71560000.0,HUF,110800000.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,1814/2020,,2020-02-12,Tájékoztató az eljárás eredményéről,-29 days,42899,Mályi Község Önkormányzata,D-Gesztor Építő és Acélszerkezet Gyártó Kft
EKR001075542019,,,Miskolc Megyei Jogú Város Önkormányzata,15735605205,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Hideg sor felújítása,Építési beruházás,250964741.0,HUF,45000000-7,45233223-8|45233000-9|45200000-9,HU311,Igen,Nem,Igen,Igen,Igen,,2019-10-11,3.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,131699435.0,HUF,250964741.0,HUF,Nem,Szilvási Építő Kft. 14927393-2-05,-,Nem,Nem,Nincs adat,21062/2019,2019/S 214-524820,2019-11-06,Tájékoztató az eljárás eredményéről,-26 days,42921,Miskolc Megyei Jogú Város Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000389642018,,,Felsőörs község Önkormányzata,15734116219,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Miske és Király utca építése Felsőörs településen,Építési beruházás,62756464.0,HUF,45233120-6,45316110-9|45232450-1|45232451-8,HU213,Igen,Nem,Igen,Nem,Igen,,2018-09-17,3.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73. ,Nem,,HUF,62756464.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,17141/2018,,2018-09-24,Tájékoztató az eljárás eredményéről,-7 days,42931,Felsőörs község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR001097522019,,,Országos Kórházi Főigazgatóság|Debreceni Egyetem,15845883243|15329750409,Igen,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,"DE Gyermekpszichiátriai ép. átal., szakr.ép. felúj",Építési beruházás,511182243.0,HUF,45000000-7,45350000-5|45315100-9|45300000-0|45262700-8|45262690-4,HU321,Igen,Nem,Igen,Igen,Igen,,2020-07-06,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,443416011.0,HUF,511182243.0,HUF,Igen,"ARA-Terv Ipari és Szolgáltató Bt., adó: 22872339-1-09, CS-Control Építőipari Kereskedelmi és Szolgáltató Kft., adó: 23849325-2-09, Zs-Tervezőiroda Kft. adó: 26350037-2-09","ARA-Terv Ipari és Szolgáltató Bt., adó: 22872339-1-09,  III.1.3) M.2.a követelmény; CS-Control Építőipari Kereskedelmi és Szolgáltató Kft., adó: 23849325-2-09, III.1.3) M.2.b; Zs-Tervezőiroda Kft. adó: 26350037-2-09, III.1.3) M.2.c",Nem,Nem,Nincs adat,12392/2020,2020/S 138-338511,2020-07-22,Tájékoztató az eljárás eredményéről,-16 days,43027,Országos Kórházi Főigazgatóság|Debreceni Egyetem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR001105702019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Bp. Kassák Lajos u. 78. lakások felújítása,Építési beruházás,5409510.0,HUF,45000000-7,45000000-7,HU,Igen,Nem,Igen,Nem,Igen,,2019-10-08,2.0,Nem,Rit-Rock KFT.,24393559243,HUN_1204_Budapest_Előd Utca 116,Igen,8457400.0,HUF,5409510.0,HUF,Igen,az ajánlattételkor nem ismert,nem,Nem,Nem,Nincs adat,19911/2019,,2019-10-20,Tájékoztató az eljárás eredményéről,-12 days,43212,Budapest Főváros Vagyonkezelő Központ Zrt.,Rit-Rock KFT.
EKR000060062018,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,DEK-587_A DE étterme szellőzőjének átalakítása,Építési beruházás,53210687.0,HUF,45000000-7,42500000-1|45000000-7,HU321,Igen,Nem,Igen,Nem,Igen,,2018-07-31,4.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Désány István Utca 16. IV/15. ,Igen,54318338.0,HUF,53210687.0,HUF,Nem,,-,Nem,Nem,Nincs adat,14743/2018,,2018-08-26,Tájékoztató az eljárás eredményéről,-26 days,43275,Debreceni Egyetem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR001116672019,,,Budapest Közút Zártkörűen Működő Részvénytársaság,23501894244,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,IV. ker Árpád út felújítása,Építési beruházás,25400000.0,HUF,45233140-2,45233140-2,HU11,Igen,Nem,Igen,Nem,Igen,,2019-09-11,1.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,,HUF,25400000.0,HUF,Igen,Még nem ismertek az alvállalkozók.,,Nem,Nem,Nincs adat,18001/2019,,2019-09-25,Tájékoztató az eljárás eredményéről,-14 days,43304,Budapest Közút Zártkörűen Működő Részvénytársaság,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR001124172019,,,Piarista Rend Magyar Tartománya,19024938241,Nem,Nem,U - Támogatott szervezet,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Sátoraljaújhelyi Kollégium felújítása - I. ütem.,Építési beruházás,299051788.0,HUF,45000000-7,45400000-1|45300000-0|45200000-9,HU311,Igen,Nem,Igen,Igen,Igen,,2019-10-21,3.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca  34,Nem,,HUF,299051788.0,HUF,Igen,Karászi Bt. (adószáma: 21379125-1-05.),Karászi Bt. (adószáma: 21379125-1-05.) - M/2.,Nem,Nem,Nincs adat,21070/2019,,2019-10-29,Tájékoztató az eljárás eredményéről,-8 days,43358,Piarista Rend Magyar Tartománya,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság"
EKR001125722019,,,Csopak község Önkormányzata,15734051219,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Csopak 1030/3 hrsz-ú Csalló köz felújítás,Építési beruházás,4041598.0,HUF,45233142-6,45233142-6,HU213,Igen,Nem,Igen,Nem,Igen,,2019-10-09,2.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,4041598.0,HUF,Igen, ajánlatadáskor még nem ismrt,,Nem,Nem,Nincs adat,20537/2019,,2019-10-21,Tájékoztató az eljárás eredményéről,-12 days,43367,Csopak község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR001135352019,,,Balatonakarattya Község Önkormányzata,15827014219,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Állomás utca és környéke kiépítés - útépítés,Építési beruházás,44930991.0,HUF,45233120-6,45233120-6,HU213,Igen,Nem,Igen,Nem,Igen,,2019-10-08,2.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,47908250.0,HUF,44930991.0,HUF,Igen,Az ajánlattételkor nem ismertek. (a V.2.9. rovatban az összes részterület a karakterkorlátra figyelemmel nem került feltüntetésre.),,Nem,Nem,Nincs adat,20873/2019,,2019-10-24,Tájékoztató az eljárás eredményéről,-16 days,43420,Balatonakarattya Község Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR001139682019,,,Várgesztes Község Önkormányzata,15730026111,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Várgesztes útfelújítás (Petőfi, Vértes)",Építési beruházás,12167840.0,HUF,45200000-9,45000000-7,HU212,Igen,Nem,Igen,Igen,Igen,,2019-10-12,2.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1016_Budapest_Mészáros Utca 13.,Nem,11987180.0,HUF,12167840.0,HUF,Igen,,,Nem,Nem,Nincs adat,20906/2019,,2019-11-20,Tájékoztató az eljárás eredményéről,-39 days,43438,Várgesztes Község Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság
EKR001148732019,,,Fővárosi Csatornázási Művek Zrt.,10893850244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Pannónia utcai csatornarekonstrukció,Építési beruházás,83976167.0,HUF,45232400-6,45233223-8|45232423-3|45232400-6|45232410-9,HU110,Igen,Nem,Igen,Nem,Igen,,2019-12-16,2.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,50000000.0,HUF,83976167.0,HUF,Igen,Ajánlattételkor nem ismert!,,Nem,Nem,Nincs adat,24543/2019,,2019-12-22,Tájékoztató az eljárás eredményéről,-6 days,43547,Fővárosi Csatornázási Művek Zrt.,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000404462018,,,Kisfalud Község Önkormányzata,15370866108,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kisfalud 0208 és 0225 hrsz. utak felújítása VP,Építési beruházás,51056133.0,HUF,45000000-7,45000000-7,HU221,Igen,Nem,Igen,Igen,Igen,,2018-09-21,2.0,Nem,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,"14300327244,HU14300327",HUN_1072_Budapest_Rákóczi  Út 42. ,Nem,,HUF,51056133.0,HUF,Igen,Az ajánlat benyújtásakor az alvállalkozók nem ismertek.,,Nem,Nem,Nincs adat,17750/2018,,2018-09-27,Tájékoztató az eljárás eredményéről,-6 days,43622,Kisfalud Község Önkormányzata,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság
