Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR001501432019,,,Mór Városi Önkormányzat,15727220207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Vis Maior helyreállítási munkálatok I. ütem,Építési beruházás,39199162.0,HUF,45262620-3,45262620-3|45233142-6,HU211,Igen,Nem,Igen,Nem,Igen,,2020-02-10,3.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,39199162.0,HUF,Nem,,,Nem,Nem,Nincs adat,2554/2020,,2020-02-12,Tájékoztató az eljárás eredményéről,-2 days,46064,Mór Városi Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001502842019,,,Mór Városi Önkormányzat,15727220207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Útfenntartás 2020. évben,Építési beruházás,34251969.0,HUF,45233142-6,45233142-6,HU211,Igen,Nem,Igen,Nem,Igen,,2020-02-10,2.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,34251969.0,HUF,Igen,Nem ismert az ajánlat benyújtásakor,,Nem,Nem,Nincs adat,2559/2020,,2020-02-12,Tájékoztató az eljárás eredményéről,-2 days,46067,Mór Városi Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001570472019,,,Mór Városi Önkormányzat,15727220207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Vis Maior helyreállítási munkálatok II. ütem,Építési beruházás,33696228.0,HUF,45262620-3,45262620-3|45233142-6,HU211,Igen,Nem,Igen,Nem,Igen,,2020-02-27,3.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,33696228.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,3718/2020,,2020-03-02,Tájékoztató az eljárás eredményéről,-4 days,46446,Mór Városi Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001599222019,,,Okány Község Önkormányzata,15725307204,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Okány-Környezetvédelmi infrastruktúra fejlesztése,Építési beruházás,119577770.0,HUF,45247000-0,45247000-0,HU332,Igen,Nem,Igen,Igen,Igen,,2020-04-17,4.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,104887200.0,HUF,119577770.0,HUF,Nem,,,Nem,Nem,Nincs adat,7151/2020,,2020-04-23,Tájékoztató az eljárás eredményéről,-6 days,46663,Okány Község Önkormányzata,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000459462018,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,DEK-631 Balásházy Kollégium belső felújítás munkái,Építési beruházás,142823351.0,HUF,45000000-7,45262700-8|45000000-7|45111100-9|45442100-8|45421146-9,HU321,Igen,Nem,Igen,Nem,Igen,,2018-09-18,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Désány István Utca 16. IV/15. ,Igen,,HUF,142823351.0,HUF,Nem,,,Nem,Nem,Nincs adat,17454/2018,,2018-09-30,Tájékoztató az eljárás eredményéről,-12 days,46688,Debreceni Egyetem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR001634062019,,,Berettyóújfalui Tankerületi Központ,15835365209,Nem,Nem,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Zeneiskola funkciójú iskolaépület építése,Építési beruházás,231675549.0,HUF,45214200-2,45310000-3|45262311-4|45262650-2|45262500-6|45262310-7|45260000-7|45262210-6|45442100-8|45421152-4|45332200-5|45421100-5,HU321,Igen,Nem,Igen,Igen,Igen,,2020-03-26,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,230902619.0,HUF,231675549.0,HUF,Igen,"Ara-Terv Bt. (adószáma: 22872339-1-09), CS-Control Kft. (adószáma: 23849325-2-09)",nem releváns.,Nem,Nem,Nincs adat,5668/2020,,2020-03-31,Tájékoztató az eljárás eredményéről,-5 days,47001,Berettyóújfalui Tankerületi Központ,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000017882020,,,Győr Megyei Jogú Város Önkormányzata,15735595208,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Kivitelezési szerződés - Eötvös park,Építési beruházás,98479157.0,HUF,45236290-9,37535280-3|37535200-9|43325000-7|45233260-9|45233200-1|45236250-7|45233293-9|45236210-5|45112711-2|45112723-9|45111200-0|45111100-9|45111291-4,HU221,Igen,Nem,Igen,Igen,Igen,,2020-06-23,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,98479157.0,HUF,Igen,,"Székely Árpád Sándor (9111 Tényő, Dózsa utca 3.) 63855283228; M2.2)",Nem,Nem,Nincs adat,11564/2020,2020/S 127-309539,2020-07-05,Tájékoztató az eljárás eredményéről,-12 days,47242,Győr Megyei Jogú Város Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR001628762019,,,Debreceni Vagyonkezelő Zártkörűen Működő Részvénytársaság,11995340209,Nem,Nem,U - Közjogi intézmény,KL - Gazdasági és pénzügyek,Uniós eljárásrend,Nyílt eljárás,Útépítés ipari parkban,Építési beruházás,294498132.0,HUF,45233120-6,45316000-5|45233228-3|45232450-1|45233120-6,HU321,Igen,Nem,Igen,Nem,Igen,,2020-02-25,9.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,294498132.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,3693/2020,2020/S 049-115166,2020-03-11,Tájékoztató az eljárás eredményéről,-15 days,47252,Debreceni Vagyonkezelő Zártkörűen Működő Részvénytársaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000015512020,2,"Pásztor utca 91. (""Manóvárovi"") ",Békéscsaba Megyei Jogú Város Önkormányzata,15725369204,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Pásztor u.-i ovik - energetikai korszerűsítés,Építési beruházás,81385500.0,HUF,45000000-7,45000000-7|45310000-3|45261400-8|45321000-3|45350000-5,HU332,Igen,Nem,Igen,Igen,Igen,,2020-05-14,4.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,76896452.0,HUF,81385500.0,HUF,Igen,"ARA-TERV Ipari és Szolgáltató Betéti Társaság (4031 Debrecen, Ond utca 6.) Adószáma: 22872339-1-09, CS-Control Építőipari Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság (4220 Hajdúböszörmény, Arad utca 10.) Adószáma: 23849325-2-09","ARA-TERV Ipari és Szolgáltató Bt.(4031 Debrecen, Ond utca 6.) Adószáma: 22872339-1-09 M.1.1. Alkalmassági követelmény.  CS-Control Építőipari Kereskedelmi és Szolgáltató Kft. (4220 Hajdúböszörmény, Arad utca 10.) Adószám: 23849325-2-09 M.1.2. alkalmasság",Nem,Nem,Nincs adat,8850/2020,,2020-05-19,Tájékoztató az eljárás eredményéről,-5 days,47270,Békéscsaba Megyei Jogú Város Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000029542020,1,Látogatóközpont bővítése és átalakítása,Hortobágyi Nemzeti Park Igazgatóság|Hortobágy Község Önkormányzata,15323871209|15728647209,Igen,Nem,N - Közjogi szervezet,KL - Környezetvédelem,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Építési beruházás I. - GINOP-7.1.9-17-2018-00024,Építési beruházás,108165805.0,HUF,45453100-8,45310000-3|45262800-9|45262520-2|45262522-6|45262700-8|45324000-4|45330000-9,HU321,Igen,Nem,Igen,Igen,Igen,,2020-07-22,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,69234486.0,HUF,108165805.0,HUF,Igen,"Ara-Terv Bt. (adószáma: 22872339-1-09), CS-Control Kft. (adószáma: 23849325-2-09)","Ara-Terv Bt. (adószáma: 22872339-1-09)- az eljárást megindító felhívás III.1.3) pont M.2.1) alkalmassági feltétel, CS-Control Kft. (adószáma: 23849325-2-09) - az eljárást megindító felhívás III.1.3) pont M.2.2) alkalmassági feltétel.",Nem,Nem,Nincs adat,13564/2020,,2020-07-26,Tájékoztató az eljárás eredményéről,-4 days,47399,Hortobágyi Nemzeti Park Igazgatóság|Hortobágy Község Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000095282020,,,NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Klebelsberg Központ,25118764241|15799658241,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Klebelsberg Központ - Békés megye - Tótkomlós,Építési beruházás,103501075.0,HUF,45000000-7,45000000-7,HU,Igen,Nem,Igen,Igen,Igen,,2021-09-14,6.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,103501075.0,HUF,Igen,"ARA-TERV Ipari és Szolgáltató Bt. Adószám: 22872339-1-09, CZVIGÁZ FŰTÉSTECHNIKA Kereskedelmi és Szolgáltató Kft. adószám: 23759688-2-15, Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. adószám:  27089152-2-09, ÉPÍT-TAKARÍT 2004 Bt. adószám: 22124801-2-09","ARA-TERV Ipari és Szolgáltató Bt. Adószám: 22872339-1-09 alk.köv.: felhívás III.1.3. M.2.1. szerinti szakember, Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. adószám:  27089152-2-09 alk.köv: felhívás III.1.3. M.2.2. szerinti szakember",Nem,Nem,Nincs adat,18058/2021,2021/S 183-475080,2021-09-21,Tájékoztató az eljárás eredményéről,-7 days,47723,NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Klebelsberg Központ,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000126302020,,,Berettyóújfalui Tankerületi Központ,15835365209,Nem,Nem,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"EFOP-4.1.2-17-2017-00089 - Földes, emeletráépítés",Építési beruházás,294130000.0,HUF,45262800-9,45111100-9|45214200-2|45310000-3|45312100-8|45262500-6|45262310-7|45313100-5|45320000-6|45332200-5|45321000-3|45421100-5|45410000-4|45331000-6|45443000-4|45430000-0|45442100-8,HU321,Igen,Nem,Igen,Igen,Igen,,2020-04-24,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,299658400.0,HUF,294130000.0,HUF,Igen,"Ara-Terv Bt. (adószáma: 22872339-1-09), CS-Control Kft. (adószáma: 23849325-2-09)",nem releváns.,Nem,Nem,Nincs adat,7537/2020,,2020-04-29,Tájékoztató az eljárás eredményéről,-5 days,48134,Berettyóújfalui Tankerületi Központ,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000145532020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Nagyrozvágy-Nagygéres kapcs. kialakítása - építés,Építési beruházás,458500000.0,HUF,45000000-7,45233120-6|45233125-1|45233140-2|45233221-4,HU311,Igen,Nem,Igen,Igen,Igen,,2020-10-12,6.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,458500000.0,HUF,Nem,nem releváns,nem vesz igénybe,Nem,Nem,Nincs adat,19169/2020,,2020-10-19,Tájékoztató az eljárás eredményéről,-7 days,48266,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000152172020,,,Tabajd Község Önkormányzata,15727574207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Külterületi helyi közutak fejlesztése ,Építési beruházás,62995684.0,HUF,45000000-7,45221250-9|45233223-8|45233142-6|45000000-7,HU211,Igen,Nem,Igen,Igen,Igen,,2020-04-08,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,61711343.0,HUF,62995684.0,HUF,Nem,,,Nem,Nem,Nincs adat,6933/2020,,2020-04-16,Tájékoztató az eljárás eredményéről,-8 days,48279,Tabajd Község Önkormányzata,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR000503592018,,,Jászberény Városi Önkormányzat,15732671216,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Jászberény - Zöld város kialakítása - mélyépítés,Építési beruházás,294993440.0,HUF,45000000-7,45233253-7|45233252-0|45233250-6|45000000-7|45213316-1|45112711-2|45112710-5|45231000-5|45233120-6|45232130-2,HU322,Igen,Nem,Igen,Igen,Igen,,2018-11-10,2.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E. ,Igen,,HUF,294993440.0,HUF,Nem,,,Nem,Nem,Nincs adat,21160/2018,,2018-11-22,Tájékoztató az eljárás eredményéről,-12 days,48788,Jászberény Városi Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000270672020,,,Pápa Város Önkormányzata,15734178219,Nem,Nem,U - Regionális vagy helyi iroda/hivatal,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Bázisrepülőtér kerékpáros útvonal kialakítása,Építési beruházás,104552672.0,HUF,45200000-9,45200000-9,HU213,Igen,Nem,Igen,Igen,Igen,,2020-11-06,12.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,128527800.0,HUF,104552672.0,HUF,Igen,"Colas Közlekedésépítő Zrt., Adószám: 26090575-2-43","Colas Közlekedésépítő Zrt., Adószám: 26090575-2-43, ajánlati felhívás III.1.3 M1./b) alpont",Nem,Nem,Nincs adat,21041/2020,2020/S 224-549803,2020-11-17,Tájékoztató az eljárás eredményéről,-11 days,49106,Pápa Város Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000326692020,,,Környe Község Önkormányzata,15729961211,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Bajcsy utcai ingatlanok közművesítése,Építési beruházás,217855729.0,HUF,45233120-6,45231300-8|45233120-6,HU212,Igen,Nem,Igen,Nem,Igen,,2020-05-21,4.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,217855729.0,HUF,Igen,,,Nem,Nem,Nincs adat,9339/2020,,2020-05-26,Tájékoztató az eljárás eredményéről,-5 days,49584,Környe Község Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000384522020,,,Zirc Városi Önkormányzat,15734006219,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Zirc, TOP-1.2.1 városközponti parkoló kialakítása",Építési beruházás,64250171.0,HUF,45223300-9,45223300-9,HU213,Igen,Nem,Igen,Igen,Igen,,2020-07-01,3.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,54255302.0,HUF,64250171.0,HUF,Igen,"Colas Közlekedésépítő Zrt. (adószáma: 26090575-2-43), GÁTIBA Energie Kft. (adószáma: 22655976-2-43)",Colas Közlekedésépítő Zrt. (adószáma: 26090575-2-43) - M.1./a) alkalmassági követelmény; GÁTIBA Energie Kft. (adószáma: 22655976-2-43) - M.1./c) alkalmassági követelmény.,Nem,Nem,Nincs adat,12238/2020,,2020-07-08,Tájékoztató az eljárás eredményéről,-7 days,50078,Zirc Városi Önkormányzat,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000488222020,,,"Velencei-tó és Térsége, Váli-völgy, Vértes Térségi Fejlesztési Tanács",18491139107,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Mány 1. sz. főút-összekötő út-kerékpárút,Építési beruházás,224954197.0,HUF,45233162-2,45112000-5|45112710-5|45221240-6|45232451-8|45317000-2,HU211,Igen,Nem,Igen,Nem,Igen,,2020-07-16,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,217322000.0,HUF,224954197.0,HUF,Igen,Nem ismert,,Nem,Nem,Nincs adat,13166/2020,,2020-07-21,Tájékoztató az eljárás eredményéről,-5 days,50577,"Velencei-tó és Térsége, Váli-völgy, Vértes Térségi Fejlesztési Tanács",ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR000475532020,,,Budaörs Város Önkormányzata|BTG Budaörsi Települési Nonprofit Kft.,15730105213|10639205213,Igen,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Primer távhő vezeték cseréje,Építési beruházás,139626999.0,HUF,45200000-9,45231100-6,HU120,Igen,Nem,Igen,Nem,Igen,,2020-06-30,3.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,98530779.0,HUF,139626999.0,HUF,Igen,Nem ismert.,,Nem,Nem,Nincs adat,12161/2020,,2020-07-09,Tájékoztató az eljárás eredményéről,-9 days,50647,Budaörs Város Önkormányzata|BTG Budaörsi Települési Nonprofit Kft.,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000535962018,,,Nyársapát Község Önkormányzata,15730325213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Nyársapát csapadékvízelvezető rendszer kiépítése ,Építési beruházás,189747885.0,HUF,45232450-1,45112700-2|71240000-2|71245000-7|45232450-1,HU120,Igen,Nem,Igen,Nem,Igen,,2018-11-19,3.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E. ,Igen,191715100.0,HUF,189747885.0,HUF,Igen,,,Nem,Nem,Nincs adat,21605/2018,,2018-11-26,Tájékoztató az eljárás eredményéről,-7 days,50865,Nyársapát Község Önkormányzata,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000537922018,,,Szentendre Város Önkormányzat ,15731292213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Vasúti villasor felújítás, P+R parkoló építés I. ",Építési beruházás,143656655.0,HUF,45000000-7,45000000-7,HU120,Igen,Nem,Igen,Nem,Igen,,2018-11-12,2.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E. ,Igen,127906745.0,HUF,143656655.0,HUF,Igen,Ajánlat benyújtásakor az alvállalkozók személye nem ismert ,,Nem,Nem,Nincs adat,20981/2018,,2018-12-13,Tájékoztató az eljárás eredményéről,-31 days,50924,Szentendre Város Önkormányzat ,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000540542018,,,Budapesti Honvéd Sportegyesület,19806567241,Nem,Nem,U - Támogatott szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kosárlabda és műfüves labdarugó  pálya építés,Építési beruházás,94099444.0,HUF,45200000-9,45200000-9,HU110,Igen,Nem,Igen,Nem,Igen,,2018-09-03,4.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.  ,Nem,94151644.0,HUF,94099444.0,HUF,Igen,"Inn-Turn Kft 23696653204-elektromos munkálatok, Sport-Bau Trade Kft 22778022205-műfűfektetés, ",,Nem,Nem,Nincs adat,16165/2018,,2018-09-12,Tájékoztató az eljárás eredményéről,-9 days,51123,Budapesti Honvéd Sportegyesület,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000640392020,,,Heves Megyei Rendőr-főkapitányság,15720735251,Nem,Nem,N - Regionális/helyi szintű,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),MRFK épületeinek energetikai fejlesztése_Eger,Építési beruházás,468474473.0,HUF,45000000-7,45261400-8|45261210-9|45300000-0|45310000-3|45261310-0|45111212-7|45442100-8|45443000-4|45422000-1|45453100-8|45320000-6|45331000-6|45350000-5|45421100-5|45321000-3|45410000-4|45210000-2,HU312,Igen,Nem,Igen,Igen,Igen,,2021-12-11,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,389642689.0,HUF,468474473.0,HUF,Igen,"ARA-TERV Ipari és  Szolgáltató Betéti  Társaság (4031  Debrecen, Ond utca 6.), TÖMB 2002  Szolgáltató Korlátolt  Felelősségű  Társaság (4220  Hajdúböszörmény,  Polgári utca 13.), Ipolyi Plan-Ing 2020  Kft. (4032 Debrecen,  Görgey utca 2. 8. em.  65.)","ARA-TERV Ipari és  Szolgáltató Betéti  Társaság (4031  Debrecen, Ond utca 6.), TÖMB 2002  Szolgáltató Korlátolt  Felelősségű  Társaság (4220  Hajdúböszörmény,  Polgári utca 13.), Ipolyi Plan-Ing 2020  Kft. (4032 Debrecen,  Görgey utca 2. 8. em.  65.)",Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,51592,Heves Megyei Rendőr-főkapitányság,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000712172020,,,Mosonszolnok község Önkormányzata,15727969208,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Mosonszolnok, Kikelet u. mögötti útépítések ",Építési beruházás,44923078.0,HUF,45220000-5,45220000-5,HU221,Igen,Nem,Igen,Nem,Igen,,2020-08-12,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,50216122.0,HUF,44923078.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismert.,,Nem,Nem,Nincs adat,15058/2020,,2020-08-17,Tájékoztató az eljárás eredményéről,-5 days,52033,Mosonszolnok község Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000743682020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M35 - Debrecen-Józsa autópálya csomópont építése,Építési beruházás,4828148925.0,HUF,45000000-7,45221111-3|45233228-3|45233128-2,HU321,Igen,Nem,Igen,Nem,Igen,,2021-01-20,4.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,4597385792.0,HUF,4828148925.0,HUF,Igen,Colas Közlekedésépítő Zrt. (26090575-2-43),"Colas Közlekedésépítő Zrt. (26090575-2-43) AF III.1.3) Műszaki, illetve szakmai alkalmasság M/2. pontjának M /2.3. alpontja",Nem,Nem,Nincs adat,1354/2021,2021/S 020-043657,2021-01-28,Tájékoztató az eljárás eredményéről,-8 days,52293,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
