Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR000994192019,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,354. és 33. sz. főutak összeköt. tervezés (I.ütem),Szolgáltatás megrendelés,182500000.0,HUF,71320000-7,90700000-4|71320000-7|71356400-2,HU321,Igen,Nem,Igen,Nem,Igen,,2020-03-19,4.0,Igen,TURA-Terv Mérnökiroda Kft.|Cívis Komplex Mérnök Korlátolt Felelősségű Társaság,"12602908242|23108800209,HU23108800",HUN_1145_Budapest_Gyarmat Utca 30|HUN_4030_Debrecen_Gizella Utca 13/D,Igen|Igen,188620000.0,HUF,182500000.0,HUF,Igen,"TERVKOVÁCS Mérnöki Iroda Kft. (1121 Budapest, Költő Utca 7. Bép. fszt 2.); UTIBER Közúti Beruházó Kft. (1115 Budapest, Csóka Utca 7-13.)","TERVKOVÁCS Mérnöki Iroda Kft. (1121 Budapest, Költő Utca 7. Bép. fszt 2.) - AF III.1.3.) M/2.3. pont",Nem,Nem,Nincs adat,5276/2020,2020/S 061-146117,2020-03-29,Tájékoztató az eljárás eredményéről,-10 days,42417,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,TURA-Terv Mérnökiroda Kft.|Cívis Komplex Mérnök Korlátolt Felelősségű Társaság,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001456132019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780242,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Recski Nemzeti Emlékpark fejlesztési tanulmányok,Szolgáltatás megrendelés,62500000.0,HUF,79314000-8,79314000-8,HU110,Igen,Nem,Igen,Nem,Igen,,2020-03-06,2.0,Nem,Mobilsofa Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,"14224511241,HU14224511",HUN_1134_Budapest_Lehel Utca 9.,Igen,64700000.0,HUF,62500000.0,HUF,Igen,Karakterkorlát miatt lásd: VI.1.10) További információk alatt,Karakterkorlát miatt lásd: VI.1.10) További információk alatt,Nem,Nem,Nincs adat,4659/2020,,2020-03-29,Tájékoztató az eljárás eredményéről,-23 days,45740,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Mobilsofa Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR001470792019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Cs-1 jelű zárt csapadékvíz elvezető rendszer,Építési beruházás,817572394.0,HUF,45247112-8,45110000-1,HU321,Igen,Nem,Igen,Nem,Igen,,2020-03-17,8.0,Nem,KEVIÉP Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság,"11149422209,HU11149422",HUN_4025_Debrecen_Széchenyi  Utca 46.,Igen,,HUF,817572394.0,HUF,Igen,Az ajánlattételkor még nem ismertek. ,-,Nem,Nem,Nincs adat,5203/2020,2020/S 060-143008,2020-03-26,Tájékoztató az eljárás eredményéről,-9 days,91901,Debrecen Megyei Jogú Város Önkormányzata,KEVIÉP Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság,False,0.33628174331599575,0.08997763969193243,2,0.2153558052434457,0.37186629526462395,0.135296522397487,0.0,0.0009450584266461773,2,0.0018726591760299626,0.27120365667851704,0.009614196749013804
EKR001160332019,,,NKM Áramhálózati Kft.,13792679206,Nem,Nem,,KO - Villamos energia,Uniós eljárásrend,Nyílt eljárás,Lítium-ion akkumulátoros energiatároló létesítése ,Árubeszerzés,560000000.0,HUF,31434000-7,51112000-0|31434000-7|31200000-8|31156000-4|31155000-7,HU333,Igen,Nem,Igen,Nem,Igen,,2020-03-16,2.0,Nem,INFOWARE Vállalkozási és Kereskedelmi Zártkörű Részvénytársaság,"10900516213,HU10900516",HUN_2310_Szigetszentmiklós_Határ Út 22.,Igen,356000000.0,HUF,560000000.0,HUF,Igen,Az ajánlattételkor nem ismert,"INTILION GmbH, Adóazonosító: DE261 644 975, M/1 referencia; Menton Energy Group Szolgáltató Korlátolt Felelősségű Társaság, Adóazonosító: 13487540-2-41, M/2.5 Műszaki ellenőr",Nem,Nem,Nincs adat,5057/2020,2020/S 060-144583,2020-03-26,Tájékoztató az eljárás eredményéről,-10 days,88500,NKM Áramhálózati Kft.,INFOWARE Vállalkozási és Kereskedelmi Zártkörű Részvénytársaság,False,0.11988532158441723,0.029713458948611788,3,0.06367041198501873,0.22287145242070117,0.00013732582319712946,0.0,0.0010228327128656773,3,0.0018726591760299626,0.18231478320245817,9.75848266012766e-06
EKR001050642019,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Bp. Új Duna-híd statikai számítás,tervellenőrzés",Szolgáltatás megrendelés,57740000.0,HUF,71300000-1,71328000-3|71327000-6,HU110,Igen,Nem,Igen,Nem,Igen,,2020-03-13,5.0,Nem,FŐMTERV Mérnöki Tervező Zrt.,"13842217241,HU13842217",HUN_1024_Budapest_Lövőház Utca 37.,Nem,115000000.0,HUF,57740000.0,HUF,Igen,nem ismert,"felhívás III.1.3) Műszaki, illetve szakmai alkalmasság M/1. pontjában előírt referencia:  Budapesti Műszaki és Gazdaságtudományi Egyetem, 1111 Budapest, Műegyetem rkp. 3.; adószáma: 15308799-2-43",Nem,Nem,Nincs adat,4793/2020,2020/S 059-141766,2020-03-25,Tájékoztató az eljárás eredményéről,-12 days,42749,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,FŐMTERV Mérnöki Tervező Zrt.,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001323812019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Nyíregyháza-tanuszodafelújítás(16 kiemelt sportág),Építési beruházás,117664490.0,HUF,45000000-7,45000000-7,HU323,Igen,Nem,Igen,Nem,Igen,,2020-03-09,5.0,Nem,"ANDRAME-BAU Építőipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","23134494242,HUOCCSZ.01-09-954581",HUN_1015_Budapest_Donáti Utca 44. I/7.,Igen,116574316.0,HUF,117664490.0,HUF,Igen,,,Nem,Nem,Nincs adat,5175/2020,,2020-03-22,Tájékoztató az eljárás eredményéről,-13 days,89771,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","ANDRAME-BAU Építőipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR000422592019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Dózsa György Ált. Isk. energetikai korszerűsítése,Építési beruházás,208998338.0,HUF,45000000-7,45210000-2|45214200-2|45453100-8,HU321,Igen,Nem,Igen,Igen,Igen,,2020-03-12,5.0,Nem,Stabil Mérnöki Iroda Kft,"10660368209,HU10660368",HUN_4030_Debrecen_Igric Utca 12,Igen,184253285.0,HUF,208998338.0,HUF,Igen,"Nagy ÉPSZER Kft. (4028 Debrecen, Székely u. 14., adószám: 12770982-2-09), MNK Hungary Zrt. (4029 Debrecen, Attila tér 3., adószám: 14761313-2-09), ""ORNAMENTIKA"" Kft. (4030 Debrecen, Igric utca 12., adószám: 12626106-2-09)",,Nem,Nem,Nincs adat,4996/2020,,2020-03-22,Tájékoztató az eljárás eredményéről,-10 days,84813,Debrecen Megyei Jogú Város Önkormányzata,Stabil Mérnöki Iroda Kft,False,0.33628174331599575,0.08997763969193243,2,0.2153558052434457,0.37186629526462395,0.135296522397487,0.0,0.0009450584266461773,2,0.0018726591760299626,0.27120365667851704,0.009614196749013804
EKR000848242019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Tanuszoda kivitelezése a Budapest, Gazdagréti úton",Építési beruházás,869997166.0,HUF,45212212-5,45231300-8|45232100-3|45231220-3|45231400-9,HU110,Igen,Nem,Igen,Nem,Igen,,2020-03-16,4.0,Nem,LATEREX Építő Zártkörűen Működő Részvénytársaság,"25098367243,HU25098367","HUN_1095_Budapest, IX._Hídépítő  Utca 1-12",Igen,,HUF,869997166.0,HUF,Igen,Primogen FM Kft. (10956469-2-43); B&G Generál Kft. (25398791-2-41); Lat-Gép Kft. (26621489-2-43); Bond 79 Kft. (13164115-2-43),Primogen FM Kft. (10956469-2-43) (M1)b) alkalmasság); B&G Generál Kft. (25398791-2-41) (M1/b) alkalmasság); Lat-Gép Kft. (26621489-2-43) (M2)2 alkalmasság); Bond 79 Kft. (13164115-2-43) (M2)3 alkalmasság),Nem,Nem,Nincs adat,5181/2020,,2020-03-22,Tájékoztató az eljárás eredményéről,-6 days,41385,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",LATEREX Építő Zártkörűen Működő Részvénytársaság,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR001557082019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Szeged Kézilabda Csarnok tervellenőri feladatok,Szolgáltatás megrendelés,239490000.0,HUF,71240000-2,71356400-2|71320000-7|71240000-2,HU110,Nem,Nem,Igen,Nem,Igen,,2020-03-12,3.0,Nem,Integrated Engineering Solutions Kft.,"13722009206,HU 13722009",HUN_6792_Zsombó_Gárdonyi Géza utca  36.,Igen,,HUF,239490000.0,HUF,Igen,-,,Nem,Nem,Nincs adat,4754/2020,2020/S 056-133320,2020-03-22,Tájékoztató az eljárás eredményéről,-10 days,166,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Integrated Engineering Solutions Kft.,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR000717502019,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Megbízási keretszerződés (FAKSZ),Szolgáltatás megrendelés,530908845.0,HUF,79418000-7,79110000-8|79418000-7|79130000-4,HU11,Igen,Nem,Igen,Igen,Igen,,2020-03-06,4.0,Igen,Meditkonzult Közbeszerzési és Tanácsadó Korlátolt Felelősségű Társaság|NAGY ÉS KISS Ügyvédi Iroda|Szterényi Ügyvédi Iroda,"24712626241|18118607241|18115927241,1663","HUN_1054_Budapest_Bajcsy-Zsilinszky Út 66. I. em. 5|HUN_1054_Budapest_Szabadság Tér 7. Bank Center Irodaház, Citi Torony 6. em.|HUN_1011_Budapest_Fő Utca 14-18.",Igen|Igen|Nem,530908845.0,HUF,530908845.0,HUF,Igen,"Alvállalkozó megnevezése: Dr. Pete Judit Ügyvédi Iroda, adószáma: 18289653-2-41; Alvállalkozó megnevezése: Dr. Takács Éva Ügyvédi Iroda, adószáma: 18128352-2-43","Erőforrást nyújtó szerv.: Dr. Pete Judit Ügyvédi Iroda, adószáma: 18289653-2-41, alkalmassági követelmény: AF III.1.3.) M.2.2. Erőforrást nyújtó szerv.: Dr. Takács Éva Ügyvédi Iroda, adószáma: 18128352-2-43, alkalmassági követelmény: AF III.1.3.) M.2.2.",Nem,Nem,Nincs adat,4488/2020,2020/S 054-129019,2020-03-18,Tájékoztató az eljárás eredményéről,-12 days,85853,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Meditkonzult Közbeszerzési és Tanácsadó Korlátolt Felelősségű Társaság|NAGY ÉS KISS Ügyvédi Iroda|Szterényi Ügyvédi Iroda,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001055452019,2,"51.sz.főút fejl, M9 -Baja, Sükösd Érsekcsanád",NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Tervezés 5125 j.elk;51.főút;M9;Sükösd,Érsekcsanád",Szolgáltatás megrendelés,539000000.0,HUF,71320000-7,71320000-7,HU11,Igen,Nem,Igen,Nem,Igen,,2020-03-05,6.0,Nem,UNITEF-83 Műszaki Tervező és Fejlesztő Zártkörűen Működő Részvénytársaság,"12108129243,HU12108129",HUN_1119_Budapest_Bornemissza Tér 12.,Igen,,HUF,414000000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,4318/2020,2020/S 054-129018,2020-03-18,Tájékoztató az eljárás eredményéről,-13 days,42761,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,UNITEF'83 Műszaki Tervező és Fejlesztő Zártkörűen Működő Részvénytársaság,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001553442019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Tatabánya Csarnok műszaki ellenőri feladatok,Szolgáltatás megrendelés,424000000.0,HUF,71310000-4,71541000-2|71520000-9|71356300-1|71631000-0,HU110,Nem,Nem,Igen,Nem,Igen,,2020-02-20,3.0,Igen,FŐBER Nemzetközi Ingatlanfejlesztő és Mérnöki Zrt.|GYŐRBER Mérnöki és Szolgáltató Kft.,"12037984241,HU12037984|12093252208,HU12093252",HUN_1138_Budapest_Váci Út 140|HUN_9022_Győr_Batthyány  Tér 8.,Igen|Igen,,HUF,424000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,4172/2020,2020/S 054-128962,2020-03-17,Tájékoztató az eljárás eredményéről,-26 days,46336,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",FŐBER Nemzetközi Ingatlanfejlesztő és Mérnöki Zrt.|GYŐRBER Mérnöki és Szolgáltató Kft.,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR000874492019,14,NoBo DeBo hitelesítési eljárás lefolytatása 14.,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,NoBo DeBo hitelesítési eljárás lefolytatása,Szolgáltatás megrendelés,2602960000.0,HUF,71311300-4,71311100-2|71311000-1,HU110,Igen,Nem,Igen,Igen,Igen,,2020-03-06,2.0,Igen,KTI Közlekedéstudományi Intézet Nonprofit Kft.|RailCert Hungary Korlátolt Felelősségű Társaság,"21925221243,HU21925221|26566933241,HU26566933",HUN_1119_Budapest_Than Károly  Utca 3-5.|HUN_1051_Budapest_Vörösmarty  Tér 1,Nem|Igen,19500000.0,HUF,19250000.0,HUF,Nem,,,Nem,Nem,Nincs adat,4403/2020,2020/S 052-124155,2020-03-16,Tájékoztató az eljárás eredményéről,-10 days,41469,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,KTI Közlekedéstudományi Intézet Nonprofit Kft.|RailCert Hungary Korlátolt Felelősségű Társaság,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001073342019,1," 51379. jelű, Paks kikötőhöz vezető út",NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Paks kikötőhöz vez út, ny-i elk út, é-ki beköt",Szolgáltatás megrendelés,314260000.0,HUF,71320000-7,71300000-1,HU11,Igen,Nem,Igen,Nem,Igen,,2020-02-27,4.0,Nem,Pannonway Építő Kft.,"13099581220,HU13099581",HUN_8900_Zalaegerszeg_Batsányi J. U. 9.,Igen,,HUF,33860000.0,HUF,Igen,,,Nem,Nem,Nincs adat,3936/2020,2020/S 051-121637,2020-03-16,Tájékoztató az eljárás eredményéről,-18 days,42914,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Pannonway Építő Kft.,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001056482019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Kerékpárút építése a Pallagi úton,Építési beruházás,54867336.0,HUF,45233162-2,45233162-2,HU321,Igen,Nem,Igen,Igen,Igen,,2020-03-10,4.0,Nem,Blaumaler Korlátolt Felelősségű Társaság,25581311209,HUN_4032_Debrecen_Tarján Utca 59/B.,Igen,,HUF,54867336.0,HUF,Nem,,,Nem,Nem,Nincs adat,4564/2020,,2020-03-15,Tájékoztató az eljárás eredményéről,-5 days,42716,Debrecen Megyei Jogú Város Önkormányzata,Blaumaler Korlátolt Felelősségű Társaság,False,0.33628174331599575,0.08997763969193243,2,0.2153558052434457,0.37186629526462395,0.135296522397487,0.0,0.0009450584266461773,2,0.0018726591760299626,0.27120365667851704,0.009614196749013804
EKR000497992019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Honvédelmi Sportközpont építése Szigetváron,Építési beruházás,660571990.0,HUF,45000000-7,45000000-7|45231300-8|45231400-9|45232100-3|45231220-3|71320000-7|45212200-8,HU231,Igen,Nem,Igen,Nem,Igen,,2020-01-31,2.0,Igen,VENTUS ÉPÍTŐ Korlátolt Felelősségű Társaság|Hegedűs & Schmidt Kft.,"25479588242,HUOCCSZ.01-09-277562|11284413217",HUN_1141_Budapest_Egressy Út 113/JK. B. ép. 6. em. 1.|HUN_7130_Tolna_Bajcsy-Zsilinszky Utca 33,Igen|Igen,,HUF,660571990.0,HUF,Igen,Sebestyén Miklós e.v.(79325778137); Pentz Gábor e.v.(52664166137); Zsók & Zsók Kft. (14275861-2-17); Badaép Kft. (24370376-2-17),Sebestyén Miklós e.v.(79325778137); Pentz Gábor e.v.(52664166137); Zsók & Zsók Kft. (14275861-2-17); Badaép Kft. (24370376-2-17),Nem,Nem,Nincs adat,4236/2020,,2020-03-12,Tájékoztató az eljárás eredményéről,-41 days,38667,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",VENTUS ÉPÍTŐ Korlátolt Felelősségű Társaság|Hegedűs & Schmidt Kft.,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR000989822019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kézilabda munkacsarnok építése Lentiben,Építési beruházás,963987385.0,HUF,45000000-7,45231220-3|45231300-8|45231400-9|45232100-3|45212200-8|45000000-7,HU223,Igen,Nem,Igen,Nem,Igen,,2020-02-27,2.0,Nem,"PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság",11788821207,"HUN_1052_Budapest_Párisi Utca 2. 1.em. 1,",Igen,977822145.0,HUF,963987385.0,HUF,Igen,(M2)2 pont) Bognár József e.v. - 72001774-2-27; (M2)3 pont) Szentpétery Zoltán e.v. - 46068004-3-27,(M2)2 pont) Bognár József e.v. - 72001774-2-27; (M2)3 pont) Szentpétery Zoltán e.v. - 46068004-3-27:Felelős műszaki vezető épületgépészet és épületvillamosság,Nem,Nem,Nincs adat,4375/2020,,2020-03-11,Tájékoztató az eljárás eredményéről,-13 days,92120,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.","PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság",False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
EKR001056932019,1,6239.j. Györköny–Bikács összekötő út előkészítés,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,K-Duna menti közúti fej. előkészítése 3 helyszínen,Szolgáltatás megrendelés,300800000.0,HUF,71320000-7,71356400-2|71245000-7|71243000-3|71242000-6|71311300-4|71300000-1|71320000-7|71312000-8|71313000-5,HU11,Igen,Nem,Igen,Nem,Igen,,2020-03-03,8.0,Nem,Pannonway Építő Kft.,"13099581220,HU13099581",HUN_8900_Zalaegerszeg_Batsányi J. U. 9.,Igen,49990000.0,HUF,48600000.0,HUF,Nem,,,Nem,Nem,Nincs adat,3823/2020,2020/S 049-116600,2020-03-10,Tájékoztató az eljárás eredményéről,-7 days,89152,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Pannonway Építő Kft.,False,0.5554166707218305,0.15644803632780055,4,0.36142322097378277,0.4171875,0.6703384979093582,0.0,0.0009690256566861574,4,0.0018726591760299626,0.29453943739658023,0.04763339812643513
EKR001557912019,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Tatabánya Kézilabda Csarnok tervellenőri feladatok,Szolgáltatás megrendelés,98800000.0,HUF,71240000-2,71356400-2|71240000-2|71320000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-02-20,2.0,Nem,HOR-BER Beruházási Tanácsadó és Tervező Mérnökiroda Kft.,12011708243,HUN_1114_Budapest_Bartók Béla Út 66.,Igen,,HUF,98800000.0,HUF,Igen,-,-,Nem,Nem,Nincs adat,3904/2020,2020/S 048-114179,2020-03-09,Tájékoztató az eljárás eredményéről,-18 days,46562,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",HOR-BER Beruházási Tanácsadó és Tervező Mérnökiroda Kft.,False,0.4727941519496618,0.12943423205595556,1,0.299625468164794,0.3967310549777117,0.17838394531450186,0.0,0.0009676252886065392,1,0.0018726591760299626,0.28419372006386373,0.012676835202059046
