Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000838542019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Bp. Kassák L. u. 78. építőipari munkák,Építési beruházás,3755047.0,HUF,45000000-7,45000000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2019-09-23,2.0,Nem,Rit-Rock KFT.,24393559243,HUN_1204_Budapest_Előd Utca 116,Igen,3500000.0,HUF,3755047.0,HUF,Igen,nem ismert,nem,Nem,Nem,Nincs adat,18972/2019,,2019-10-10,Tájékoztató az eljárás eredményéről,-17 days,41274,Budapest Főváros Vagyonkezelő Központ Zrt.,Rit-Rock KFT.
EKR000826402019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,"Kelenföld Divízió fedett autóbuszbeálló,napelemmel",Építési beruházás,140000000.0,HUF,45223200-8,45223200-8,HU11,Igen,Nem,Igen,Nem,Igen,,2019-12-02,5.0,Nem,Buildgreen Kft,"23113842207,HU23113842",HUN_8000_Székesfehérvár_Raktár Utca 2,Igen,264000000.0,HUF,140000000.0,HUF,Igen,ELECTRAPLAN-Termelő Kft. Adószáma: 10906402-2-13; ASSIX Kereskedelmi Zrt. Adószáma: 13292382-2-13; Elség-Vill Kft. Adószáma: 14746530-1-43; Renewable Energy Storage Kft. Adószáma: 23951220-2-02; MEPA PLAN Kft. Adószáma: 26086871-2-41,ELECTRAPLAN-Termelő Kft. Adószáma: 10906402-2-13; ASSIX Kereskedelmi Zrt. Adószáma: 13292382-2-13; Elség-Vill Kft. Adószáma: 14746530-1-43; Renewable Energy Storage Kft. Adószáma: 23951220-2-02; MEPA PLAN Kft. Adószáma: 26086871-2-41,Nem,Nem,Nincs adat,23403/2019,,2019-12-06,Tájékoztató az eljárás eredményéről,-4 days,41314,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Buildgreen Kft
EKR000837202019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Kenderes u. 4. sz. lakás lakhatóvá tétele,Építési beruházás,2291243.0,HUF,45000000-7,45000000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2019-08-05,3.0,Nem,CERB Szolgáltató és Kereskedelmi Kft.,12922361243,HUN_2067_Szárliget_Dózsa György Utca 35,Nem,3000000.0,HUF,2291243.0,HUF,Igen,nem ismert,nem,Nem,Nem,Nincs adat,15265/2019,,2019-08-26,Tájékoztató az eljárás eredményéről,-21 days,41349,Budapest Főváros Vagyonkezelő Központ Zrt.,CERB Szolgáltató és Kereskedelmi Kft.
EKR000879202019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,MGM helyén lévő terület megközelíthetőség javítás,Építési beruházás,620500000.0,HUF,45233228-3,45233228-3,HU321,Igen,Nem,Igen,Igen,Igen,,2019-11-27,4.0,Nem,STRABAG Építőipari Zártkörűen Működő Részvénytársaság,"10776456443,01-10-041955",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,536439641.0,HUF,620500000.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,23368/2019,,2019-12-04,Tájékoztató az eljárás eredményéről,-7 days,41618,Debrecen Megyei Jogú Város Önkormányzata,STRABAG Építőipari Zártkörűen Működő Részvénytársaság
EKR000879512019,,,Budapest Főváros IV. Kerület Újpest Önkormányzata,15735674241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Rendelőintézet homlokzatának külső árnyékolása,Építési beruházás,52797240.0,HUF,45212190-4,44112100-9,HU110,Igen,Nem,Igen,Nem,Igen,,2019-07-31,2.0,Nem,F&R Kereskedelmi és Szolgáltató Betéti Társaság,28379889241,HUN_1047_Budapest_Fóti Ut 56/b,Igen,60000000.0,HUF,52797240.0,HUF,Igen,jelenleg nem ismert,,Nem,Nem,Nincs adat,14462/2019,,2019-08-01,Tájékoztató az eljárás eredményéről,-1 days,41624,Budapest Főváros IV. Kerület Újpest Önkormányzata,F&R Kereskedelmi és Szolgáltató Betéti Társaság
EKR000901352019,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest X. kerület Járdafelújítási program 2019.,Építési beruházás,37463973.0,HUF,45213316-1,45233253-7|45233340-4,HU110,Igen,Nem,Igen,Nem,Igen,,2019-08-28,2.0,Nem,IMMO Szervíz Szolgáltató és Épületkezelő Korlátolt felelősségű társaság,12030705243,HUN_1123_Budapest_Alkotás Utca 7/B. II/2.,Igen,38067961.0,HUF,37463973.0,HUF,Igen,"Zsiros István (magánszemély) (1183 Budapest, Gulner Gyula utca 4. D. 24.) Adóazonosító jel: 8345620922","Zsiros István (magánszemély) (1183 Budapest, Gulner Gyula utca 4. D. 24.) Adóazonosító jel: 8345620922- III.1.3. M.1. műszaki szakmai alkalmassági feltétel (MV-KÉ-R)",Nem,Nem,Nincs adat,16641/2019,,2019-09-05,Tájékoztató az eljárás eredményéről,-8 days,41778,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,IMMO Szervíz Szolgáltató és Épületkezelő Korlátolt felelősségű társaság
EKR000374132018,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Dél-pesti Divízió irodaépület nyílászárók cseréje,Építési beruházás,14999139.0,HUF,45421100-5,45421100-5,HU11,Igen,Nem,Igen,Nem,Igen,,2018-12-17,5.0,Nem,LEINER BAU Építőipari Korlátolt Felelősségű Társaság,10936791242,HUN_1173_Budapest_Füstifecske  Utca 34. ,Nem,,HUF,14999139.0,HUF,Nem,,,Nem,Nem,Nincs adat,0050/2019,,2019-01-08,Tájékoztató az eljárás eredményéről,-22 days,42048,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,LEINER BAU Építőipari Korlátolt Felelősségű Társaság
EKR000960142019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Bp. Batthyány u. 33-39. építészeti munkák,Építési beruházás,3358238.0,HUF,45000000-7,45000000-7,HU,Igen,Nem,Igen,Nem,Igen,,2019-11-11,2.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca  34,Igen,2500000.0,HUF,3358238.0,HUF,Igen,Az ajánlattételkor nem ismert.,nincs,Nem,Nem,Nincs adat,22370/2019,,2019-11-18,Tájékoztató az eljárás eredményéről,-7 days,42140,Budapest Főváros Vagyonkezelő Központ Zrt.,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság"
EKR000956662019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Bp. Fogarasi út 165-169. építőipari munkái,Építési beruházás,4644694.0,HUF,45000000-7,45000000-7,HU,Igen,Nem,Igen,Nem,Igen,,2019-10-29,3.0,Nem,CERB Szolgáltató és Kereskedelmi Kft.,12922361243,HUN_2067_Szárliget_Dózsa György Utca 35,Igen,4180000.0,HUF,4644694.0,HUF,Igen,Az ajánlattételkor nem ismert.,,Nem,Nem,Nincs adat,21827/2019,,2019-11-10,Tájékoztató az eljárás eredményéről,-12 days,42142,Budapest Főváros Vagyonkezelő Központ Zrt.,CERB Szolgáltató és Kereskedelmi Kft.
EKR001035742019,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,S1 telephelyen víznyomócső csere II.,Építési beruházás,47105016.0,HUF,45232100-3,45232100-3,HU110,Igen,Nem,Igen,Nem,Igen,,2019-09-04,1.0,Nem,Simonfia Épületgépészeti Bt.,28643447242,HUN_1103_Budapest_Kőér köz  16.,Igen,47647937.0,HUF,47105016.0,HUF,Igen,"Szattelberger György (1086 Budapest, Karácsony S. utca 7.-11. IV/48.), M.1. - MV-ÉG, adóazonosító jel: 8341282356, Kamarai nyilvántartási szám: 01-13340,01-57883","Szattelberger György (1086 Budapest, Karácsony S. utca 7.-11. IV/48.), M.1. - MV-ÉG, adóazonosító jel: 8341282356, Kamarai nyilvántartási szám: 01-13340,01-57883",Nem,Nem,Nincs adat,17241/2019,,2019-09-10,Tájékoztató az eljárás eredményéről,-6 days,42617,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,Simonfia Épületgépészeti Bt.
EKR001031892019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Bp. Fogarasi út 165-169. gépészeti munkái,Építési beruházás,3559963.0,HUF,45350000-5,45350000-5,HU,Igen,Nem,Igen,Nem,Igen,,2019-09-24,1.0,Nem,Gépész Kivitelező Korlátolt Felelősségű Társaság,24658786242,HUN_1105_Budapest_Maláta  Köz 4. B2. ép.,Igen,5500000.0,HUF,3559963.0,HUF,Igen,Expert Inter Trade Kft. (25434130-2-13) / Marksteiner József (nincs adószáma),Expert Inter Trade Kft. (25434130-2-13) referencia követelmény / Marksteiner József (nincs adószáma) felelős műszaki vezető,Nem,Nem,Nincs adat,18428/2019,,2019-10-03,Tájékoztató az eljárás eredményéről,-9 days,42637,Budapest Főváros Vagyonkezelő Központ Zrt.,Gépész Kivitelező Korlátolt Felelősségű Társaság
EKR001056482019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Kerékpárút építése a Pallagi úton,Építési beruházás,54867336.0,HUF,45233162-2,45233162-2,HU321,Igen,Nem,Igen,Igen,Igen,,2020-03-10,4.0,Nem,Blaumaler Korlátolt Felelősségű Társaság,25581311209,HUN_4032_Debrecen_Tarján Utca 59/B.,Igen,,HUF,54867336.0,HUF,Nem,,,Nem,Nem,Nincs adat,4564/2020,,2020-03-15,Tájékoztató az eljárás eredményéről,-5 days,42716,Debrecen Megyei Jogú Város Önkormányzata,Blaumaler Korlátolt Felelősségű Társaság
EKR001105702019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Keretmegállapodás alapján verseny újranyitás,Bp. Kassák Lajos u. 78. lakások felújítása,Építési beruházás,5409510.0,HUF,45000000-7,45000000-7,HU,Igen,Nem,Igen,Nem,Igen,,2019-10-08,2.0,Nem,Rit-Rock KFT.,24393559243,HUN_1204_Budapest_Előd Utca 116,Igen,8457400.0,HUF,5409510.0,HUF,Igen,az ajánlattételkor nem ismert,nem,Nem,Nem,Nincs adat,19911/2019,,2019-10-20,Tájékoztató az eljárás eredményéről,-12 days,43212,Budapest Főváros Vagyonkezelő Központ Zrt.,Rit-Rock KFT.
EKR001123832019,,,Budapest Főváros IV. Kerület Újpest Önkormányzata,15735674241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Szakrendelő komforthűtésének kialakítása,Építési beruházás,219480480.0,HUF,45331220-4,45331220-4,HU110,Igen,Nem,Igen,Nem,Igen,,2019-10-02,1.0,Nem,Fortis Partner Kereskedelmi és Szolgáltató Kft.,12762277213,HUN_2243_Kóka_Zöldfa  Utca 47.,Igen,173771108.0,HUF,219480480.0,HUF,Igen,jelenleg nem ismert,,Nem,Nem,Nincs adat,19638/2019,,2019-10-16,Tájékoztató az eljárás eredményéről,-14 days,43361,Budapest Főváros IV. Kerület Újpest Önkormányzata,Fortis Partner Kereskedelmi és Szolgáltató Kft.
EKR001158812019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Debrecen, Köntösgát sor felújítása",Építési beruházás,138411416.0,HUF,45233228-3,45233228-3,HU321,Igen,Nem,Igen,Igen,Igen,,2019-11-11,5.0,Nem,"D-PROFIL Építő, Kereskedő és Szolgáltató Korlátolt Felelősségű Társaság","10680476209,HU10680476",HUN_4030_Debrecen_Ozmán Utca 9,Igen,,HUF,138411416.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismert.,,Nem,Nem,Nincs adat,22068/2019,,2019-11-21,Tájékoztató az eljárás eredményéről,-10 days,43627,Debrecen Megyei Jogú Város Önkormányzata,"D-PROFIL Építő, Kereskedő és Szolgáltató Korlátolt Felelősségű Társaság"
EKR001217832019,,,Budapest Főváros IV. Kerület Újpest Önkormányzata,15735674241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Parképítés III. - Béke tér felújítása,Építési beruházás,133958930.0,HUF,45453100-8,45453100-8,HU110,Igen,Nem,Igen,Nem,Igen,,2019-10-12,4.0,Nem,"Játszókert Építő, Szolgáltató és Kereskedelmi Kft.","13690807243,HU13690807",HUN_1094_Budapest_Tompa Utca 17/a,Igen,150000000.0,HUF,133958930.0,HUF,Igen,jelenleg nem ismert,,Nem,Nem,Nincs adat,20924/2019,,2019-11-10,Tájékoztató az eljárás eredményéről,-29 days,44050,Budapest Főváros IV. Kerület Újpest Önkormányzata,"Játszókert Építő, Szolgáltató és Kereskedelmi Kft."
EKR001228632019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Kéthely - Sáripuszta felújítás,Építési beruházás,19207210.0,HUF,45000000-7,45000000-7,HU232,Igen,Nem,Igen,Nem,Igen,,2019-11-05,2.0,Nem,Perneszy Ingatlanhasznositó- kezelő Zrt,14188330241,HUN_1025_Budapest_Felhévizi  Utca 31,Igen,20000000.0,HUF,19207210.0,HUF,Igen,,,Nem,Nem,Nincs adat,21857/2019,,2019-11-10,Tájékoztató az eljárás eredményéről,-5 days,44155,Budapest Főváros Vagyonkezelő Központ Zrt.,Perneszy Ingatlanhasznositó- kezelő Zrt
EKR001350232019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Burkolt villamos vágányok nagyjavítási munkái ,Építési beruházás,1314903000.0,HUF,45234126-5,45234126-5,HU110,Igen,Nem,Igen,Nem,Igen,,2020-03-04,2.0,Igen,Normálnyomtáv Építőipari és Szolgáltató Korlátolt Felelősségű Társaság|VASÚTÉPÍTŐ és KARBANTARTÓ Zártkörűen Működő Részvénytársaság,"10620764213,HU 10620764,13-09-093416|13649564242,HU13649564,01 10 045374",HUN_2310_Szigetszentmiklós - Lakihegy_Szilvás Utca 3.|HUN_1152_Budapest_Szilas Park 4.,Igen|Igen,1521500000.0,HUF,1314903000.0,HUF,Nem,,,Nem,Nem,Nincs adat,4207/2020,2020/S 050-119530,2020-03-15,Tájékoztató az eljárás eredményéről,-11 days,45006,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Normálnyomtáv Építőipari és Szolgáltató Korlátolt Felelősségű Társaság|VASÚTÉPÍTŐ és KARBANTARTÓ Zártkörűen Működő Részvénytársaság
EKR001363922019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Kishatár–Torockó u. kerékpáros létesítmény építése,Építési beruházás,95694895.0,HUF,45233162-2,45233161-5,HU321,Igen,Nem,Igen,Igen,Igen,,2020-07-14,6.0,Nem,Octopus-M Generál Építőipari Korlátolt Felelősségű Társaság,"23063613209,HU23063613",HUN_4220_Hajdúböszörmény_Téglási Utca 44. 608,Igen,,HUF,95694895.0,HUF,Igen,"Az ajánlattétel időpontjában ismert alvállalkozók: 1. Mélyép-H Kft. (Kathi Sándor) 4220 Hajdúböszörmény, Középkert u. 56.,adószám: 12872156-2-09, 2. Kárpáti-Schwahofer Ivett e. v., 4002 Debrecen, Bencsik István u. 4., adószám: 66878506-2-29",,Nem,Nem,Nincs adat,13033/2020,2020/S 139-341119,2020-07-22,Tájékoztató az eljárás eredményéről,-8 days,45073,Debrecen Megyei Jogú Város Önkormányzata,Octopus-M Generál Építőipari Korlátolt Felelősségű Társaság
EKR001357792019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Tartalék célú kikötőpont tervezése és kivitelezése,Építési beruházás,96350000.0,HUF,45240000-1,45240000-1,HU110,Igen,Nem,Igen,Nem,Igen,,2020-03-20,2.0,Nem,"Immowell 2002 Ingatlankezelő, Szolgáltató és Kereskedelmi Kft.","12961531241,HUOCCSZ.01-09-712113",HUN_1039_Budapest_Karácsony Sándor Utca 55,Igen,,HUF,96350000.0,HUF,Nem,,,Nem,Nem,Nincs adat,5372/2020,,2020-03-31,Tájékoztató az eljárás eredményéről,-11 days,45103,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"Immowell 2002 Ingatlankezelő, Szolgáltató és Kereskedelmi Kft."
EKR001425002019,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,„Újkert gazdaságélénkítő környezeti megújítása” ,Építési beruházás,621301294.0,HUF,45112700-2,77310000-6|45223300-9|45112711-2|45112700-2|45236210-5|45236110-4,HU321,Igen,Nem,Igen,Igen,Igen,,2021-02-10,5.0,Nem,DRYVIT PROFI Építőipari Szolgáltató Kereskedelmi Korlátolt Felelősségű Társaság,"24880521209,HU24880521",HUN_4030_Debrecen_Karabély  Utca 3. 11221/6,Igen,,HUF,621301294.0,HUF,Igen,"1.,2.,3. még nem ismert, 4. Ragyogás-IM Kft. székhely: 4030 Debrecen, Esze Tamás utca 19/A adószám: 11313667-2-41","M.1.3) Műszaki, illetve szakmai alkalmasság M.1.) pontja Ragyogás-IM Kft. székhely: 4030 Debrecen, Esze Tamás utca 19/A adószám: 11313667-2-41",Nem,Nem,Nincs adat,2800/2021,,2021-02-17,Tájékoztató az eljárás eredményéről,-7 days,45525,Debrecen Megyei Jogú Város Önkormányzata,DRYVIT PROFI Építőipari Szolgáltató Kereskedelmi Korlátolt Felelősségű Társaság
EKR001546972019,,,Budapest Főváros IV. Kerület Újpest Önkormányzata,15735674241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Károlyi 25. alatti ingatlanok megépítése VEKOP,Építési beruházás,1219800000.0,HUF,45211341-1,45211341-1,HU110,Igen,Nem,Igen,Igen,Igen,,2020-06-03,7.0,Nem,Mester -Építő Kft.,"13707824241,HU13707824",HUN_1042_Budapest_Munkásotthon Utca 46.,Igen,1040663901.0,HUF,1219800000.0,HUF,Igen,jelenleg nem ismert,,Nem,Nem,Nincs adat,9991/2020,,2020-06-14,Tájékoztató az eljárás eredményéről,-11 days,46505,Budapest Főváros IV. Kerület Újpest Önkormányzata,Mester -Építő Kft.
EKR001590702019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Gázgyári Ltp. - csatlakozó gáz (megismételt),Építési beruházás,22873663.0,HUF,45000000-7,45332000-3,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-24,2.0,Nem,Gépész Kivitelező Korlátolt Felelősségű Társaság,24658786242,HUN_1105_Budapest_Maláta  Köz 4. B2. ép.,Igen,12650000.0,HUF,22873663.0,HUF,Nem,,,Nem,Nem,Nincs adat,7683/2020,,2020-05-03,Tájékoztató az eljárás eredményéről,-9 days,46711,Budapest Főváros Vagyonkezelő Központ Zrt.,Gépész Kivitelező Korlátolt Felelősségű Társaság
EKR001579202019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Bp. V. ker. Curia u. 3. tetőhéjalás csere,Építési beruházás,18050972.0,HUF,45261210-9,45261210-9|45000000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-30,3.0,Nem,Perneszy Ingatlanhasznositó- kezelő Zrt,14188330241,HUN_1025_Budapest_Felhévizi  Utca 31,Igen,16122598.0,HUF,18050972.0,HUF,Nem,,,Nem,Nem,Nincs adat,8150/2020,,2020-05-12,Tájékoztató az eljárás eredményéről,-12 days,46777,Budapest Főváros Vagyonkezelő Központ Zrt.,Perneszy Ingatlanhasznositó- kezelő Zrt
EKR001613492019,,,Budapest Főváros Vagyonkezelő Központ Zrt.,12006003241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Keveháza tető és homlokzat szigetelése (ism.),Építési beruházás,241919423.0,HUF,45000000-7,45261400-8|45261900-3|45000000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-27,2.0,Nem,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság","11066901244,HU 11066901",HUN_1047_Budapest_Attila  Utca 34,Nem,262785000.0,HUF,241919423.0,HUF,Igen,ajánlattételkor nem ismert,,Nem,Nem,Nincs adat,7701/2020,,2020-04-29,Tájékoztató az eljárás eredményéről,-2 days,46813,Budapest Főváros Vagyonkezelő Központ Zrt.,"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság"
EKR000060442020,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Újhegyi Uszoda felújítása II. ütem,Építési beruházás,621587035.0,HUF,45300000-0,45430000-0|45111100-9|45350000-5|45261920-9,HU110,Igen,Nem,Igen,Nem,Igen,,2020-03-31,4.0,Nem,Nimród-Bau Beruházó és Kivitelező Kft.,"12913480213,HU12913480",HUN_2000_Szentendre_Szentlászlói Út 36-38.,Igen,652447275.0,HUF,621587035.0,HUF,Igen,"Zay Zoltán (3257 Bükkszenterzsébet, Szabadság út 11.), adószám: 63666492230","Zay Zoltán (3257 Bükkszenterzsébet, Szabadság út 11.), adószám: 63666492230-  III.1.3) Műszaki, illetve szakmai alkalmasság M.1.3.",Nem,Nem,Nincs adat,6002/2020,,2020-04-02,Tájékoztató az eljárás eredményéről,-2 days,47491,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,Nimród-Bau Beruházó és Kivitelező Kft.
EKR000119382020,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kátyúzási és gyorsjavítási munkák elvégzése 2020,Építési beruházás,65000000.0,HUF,45233141-9,45233120-6|45233140-2|45233222-1|45233223-8|45233220-7|45233221-4|45233142-6|45233252-0,HU110,Igen,Nem,Igen,Nem,Igen,,2020-03-19,3.0,Nem,Zenta International Korlátolt Felelőségű Társaság,13104922242,HUN_1105_Budapest_Bánya Utca 35-38,Igen,65000000.0,HUF,65000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,5232/2020,,2020-03-24,Tájékoztató az eljárás eredményéről,-5 days,48101,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,Zenta International Korlátolt Felelőségű Társaság
